antecedent,consequent,support,confidence,lift
"['32', '14']",['18'],0.08,0.61,1.2
"['18', '14']",['32'],0.08,0.29,1.17
['49'],"['34', '14']",0.06,0.24,1.07
['34'],"['49', '14']",0.06,0.13,1.03
['14'],"['49', '34']",0.06,0.11,1.06
"['49', '34']",['14'],0.06,0.54,1.06
"['49', '14']",['34'],0.06,0.45,1.03
"['34', '14']",['49'],0.06,0.26,1.07
['18'],"['34', '19']",0.1,0.19,1.15
['19'],"['18', '34']",0.1,0.27,1.11
['34'],"['18', '19']",0.1,0.22,1.12
"['18', '19']",['34'],0.1,0.5,1.12
"['18', '34']",['19'],0.1,0.4,1.11
"['34', '19']",['18'],0.1,0.58,1.15
['32'],"['18', '19']",0.06,0.23,1.2
['18'],"['32', '19']",0.06,0.11,1.2
['19'],"['32', '18']",0.06,0.16,1.15
"['32', '18']",['19'],0.06,0.41,1.15
"['32', '19']",['18'],0.06,0.61,1.2
"['18', '19']",['32'],0.06,0.3,1.2
['18'],"['34', '30']",0.09,0.19,1.13
['34'],"['18', '30']",0.09,0.21,1.09
['30'],"['18', '34']",0.09,0.26,1.08
"['18', '34']",['30'],0.09,0.39,1.08
"['18', '30']",['34'],0.09,0.48,1.09
"['34', '30']",['18'],0.09,0.57,1.13
['34'],"['19', '30']",0.06,0.15,1.07
['19'],"['34', '30']",0.06,0.18,1.08
['30'],"['34', '19']",0.06,0.18,1.08
"['34', '19']",['30'],0.06,0.39,1.08
"['34', '30']",['19'],0.06,0.39,1.08
"['19', '30']",['34'],0.06,0.47,1.07
['34'],"['14', '30']",0.09,0.2,1.05
['14'],"['34', '30']",0.09,0.17,1.05
['30'],"['34', '14']",0.09,0.24,1.06
"['34', '14']",['30'],0.09,0.38,1.06
"['34', '30']",['14'],0.09,0.53,1.05
"['14', '30']",['34'],0.09,0.46,1.05
['32'],"['18', '34']",0.07,0.27,1.14
['18'],"['32', '34']",0.07,0.14,1.2
['34'],"['32', '18']",0.07,0.16,1.1
"['32', '18']",['34'],0.07,0.49,1.1
"['32', '34']",['18'],0.07,0.61,1.2
"['18', '34']",['32'],0.07,0.29,1.14
['34'],"['19', '14']",0.09,0.21,1.08
['19'],"['34', '14']",0.09,0.25,1.11
['14'],"['34', '19']",0.09,0.18,1.09
"['34', '19']",['14'],0.09,0.55,1.09
"['34', '14']",['19'],0.09,0.4,1.11
"['19', '14']",['34'],0.09,0.48,1.08
['1'],"['14', '30']",0.07,0.2,1.09
['14'],"['1', '30']",0.07,0.14,1.09
['30'],"['1', '14']",0.07,0.19,1.08
"['1', '14']",['30'],0.07,0.39,1.08
"['1', '30']",['14'],0.07,0.55,1.09
"['14', '30']",['1'],0.07,0.37,1.09
['0'],"['18', '14']",0.05,0.29,1.07
['18'],"['0', '14']",0.05,0.1,1.08
['14'],"['0', '18']",0.05,0.1,1.11
"['0', '18']",['14'],0.05,0.56,1.11
"['0', '14']",['18'],0.05,0.55,1.08
"['18', '14']",['0'],0.05,0.19,1.07
['16'],"['18', '14']",0.11,0.32,1.16
['18'],"['16', '14']",0.11,0.21,1.13
['14'],"['16', '18']",0.11,0.22,1.16
"['16', '18']",['14'],0.11,0.59,1.16
"['16', '14']",['18'],0.11,0.58,1.13
"['18', '14']",['16'],0.11,0.4,1.16
['1'],"['26', '34']",0.05,0.15,1.3
['26'],"['1', '34']",0.05,0.2,1.2
['34'],"['1', '26']",0.05,0.12,1.19
"['1', '26']",['34'],0.05,0.53,1.19
"['1', '34']",['26'],0.05,0.31,1.2
"['26', '34']",['1'],0.05,0.44,1.3
['16'],"['34', '14']",0.09,0.28,1.22
['34'],"['16', '14']",0.09,0.21,1.13
['14'],"['16', '34']",0.09,0.19,1.18
"['16', '34']",['14'],0.09,0.6,1.18
"['16', '14']",['34'],0.09,0.5,1.13
"['34', '14']",['16'],0.09,0.42,1.22
['16'],"['18', '34']",0.09,0.28,1.14
['18'],"['16', '34']",0.09,0.18,1.17
['34'],"['16', '18']",0.09,0.21,1.15
"['16', '18']",['34'],0.09,0.51,1.15
"['16', '34']",['18'],0.09,0.6,1.17
"['18', '34']",['16'],0.09,0.39,1.14
['34'],"['19', '6']",0.06,0.14,1.08
['19'],"['34', '6']",0.06,0.17,1.16
['6'],"['34', '19']",0.06,0.19,1.14
"['34', '19']",['6'],0.06,0.38,1.14
"['34', '6']",['19'],0.06,0.42,1.16
"['19', '6']",['34'],0.06,0.48,1.08
['18'],"['34', '42']",0.05,0.1,1.04
['34'],"['18', '42']",0.05,0.12,1.1
['42'],"['18', '34']",0.05,0.25,1.03
"['18', '34']",['42'],0.05,0.21,1.03
"['18', '42']",['34'],0.05,0.49,1.1
"['34', '42']",['18'],0.05,0.53,1.04
['18'],"['19', '6']",0.07,0.15,1.12
['19'],"['18', '6']",0.07,0.21,1.2
['6'],"['18', '19']",0.07,0.22,1.15
"['18', '19']",['6'],0.07,0.38,1.15
"['18', '6']",['19'],0.07,0.43,1.2
"['19', '6']",['18'],0.07,0.57,1.12
['18'],"['34', '46']",0.06,0.11,1.12
['34'],"['18', '46']",0.06,0.13,1.12
['46'],"['18', '34']",0.06,0.25,1.05
"['18', '34']",['46'],0.06,0.23,1.05
"['18', '46']",['34'],0.06,0.49,1.12
"['34', '46']",['18'],0.06,0.57,1.12
['18'],"['12', '30']",0.05,0.1,1.13
['12'],"['18', '30']",0.05,0.24,1.2
['30'],"['18', '12']",0.05,0.14,1.25
"['18', '12']",['30'],0.05,0.45,1.25
"['18', '30']",['12'],0.05,0.26,1.2
"['12', '30']",['18'],0.05,0.57,1.13
['18'],"['34', '12']",0.05,0.1,1.06
['12'],"['18', '34']",0.05,0.24,1.01
['34'],"['18', '12']",0.05,0.12,1.06
"['18', '12']",['34'],0.05,0.47,1.06
"['18', '34']",['12'],0.05,0.22,1.01
"['34', '12']",['18'],0.05,0.54,1.06
['18'],"['30', '6']",0.07,0.13,1.07
['30'],"['18', '6']",0.07,0.19,1.08
['6'],"['18', '30']",0.07,0.2,1.04
"['18', '30']",['6'],0.07,0.35,1.04
"['18', '6']",['30'],0.07,0.39,1.08
"['30', '6']",['18'],0.07,0.54,1.07
['18'],"['26', '34']",0.07,0.13,1.1
['26'],"['18', '34']",0.07,0.25,1.04
['34'],"['18', '26']",0.07,0.15,1.11
"['18', '26']",['34'],0.07,0.49,1.11
"['18', '34']",['26'],0.07,0.27,1.04
"['26', '34']",['18'],0.07,0.56,1.1
['18'],"['26', '30']",0.06,0.11,1.07
['26'],"['18', '30']",0.06,0.22,1.14
['30'],"['18', '26']",0.06,0.16,1.21
"['18', '26']",['30'],0.06,0.44,1.21
"['18', '30']",['26'],0.06,0.3,1.14
"['26', '30']",['18'],0.06,0.55,1.07
['34'],"['30', '6']",0.06,0.13,1.05
['30'],"['34', '6']",0.06,0.16,1.06
['6'],"['34', '30']",0.06,0.17,1.05
"['34', '30']",['6'],0.06,0.35,1.05
"['34', '6']",['30'],0.06,0.38,1.06
"['30', '6']",['34'],0.06,0.46,1.05
['26'],"['34', '19']",0.05,0.2,1.19
['34'],"['26', '19']",0.05,0.12,1.09
['19'],"['26', '34']",0.05,0.14,1.22
"['26', '34']",['19'],0.05,0.44,1.22
"['26', '19']",['34'],0.05,0.48,1.09
"['34', '19']",['26'],0.05,0.31,1.19
['18'],"['34', '6']",0.08,0.17,1.1
['34'],"['18', '6']",0.08,0.19,1.1
['6'],"['18', '34']",0.08,0.25,1.05
"['18', '34']",['6'],0.08,0.35,1.05
"['18', '6']",['34'],0.08,0.49,1.1
"['34', '6']",['18'],0.08,0.56,1.1
['19'],"['18', '26']",0.06,0.16,1.19
['18'],"['26', '19']",0.06,0.11,1.05
['26'],"['18', '19']",0.06,0.22,1.12
"['18', '19']",['26'],0.06,0.29,1.12
"['26', '19']",['18'],0.06,0.53,1.05
"['18', '26']",['19'],0.06,0.43,1.19
['48'],"['18', '6']",0.05,0.18,1.05
['18'],"['48', '6']",0.05,0.11,1.08
['6'],"['48', '18']",0.05,0.16,1.04
"['48', '18']",['6'],0.05,0.35,1.04
"['48', '6']",['18'],0.05,0.55,1.08
"['18', '6']",['48'],0.05,0.31,1.05
['1'],"['18', '6']",0.07,0.2,1.15
['18'],"['1', '6']",0.07,0.13,1.09
['6'],"['1', '18']",0.07,0.2,1.07
"['1', '18']",['6'],0.07,0.36,1.07
"['1', '6']",['18'],0.07,0.55,1.09
"['18', '6']",['1'],0.07,0.39,1.15
['1'],"['14', '6']",0.07,0.21,1.13
['14'],"['1', '6']",0.07,0.14,1.14
['6'],"['1', '14']",0.07,0.21,1.19
"['1', '14']",['6'],0.07,0.4,1.19
"['1', '6']",['14'],0.07,0.58,1.14
"['14', '6']",['1'],0.07,0.38,1.13
['48'],"['1', '14']",0.06,0.19,1.08
['1'],"['48', '14']",0.06,0.17,0.99
['14'],"['48', '1']",0.06,0.11,1.05
"['48', '1']",['14'],0.06,0.53,1.05
"['48', '14']",['1'],0.06,0.33,0.99
"['1', '14']",['48'],0.06,0.32,1.08
['46'],"['18', '14']",0.06,0.29,1.06
['18'],"['46', '14']",0.06,0.13,1.08
['14'],"['18', '46']",0.06,0.13,1.12
"['18', '46']",['14'],0.06,0.57,1.12
"['46', '14']",['18'],0.06,0.55,1.08
"['18', '14']",['46'],0.06,0.24,1.06
['1'],"['18', '14']",0.11,0.32,1.15
['18'],"['1', '14']",0.11,0.21,1.19
['14'],"['1', '18']",0.11,0.21,1.11
"['1', '18']",['14'],0.11,0.56,1.11
"['1', '14']",['18'],0.11,0.6,1.19
"['18', '14']",['1'],0.11,0.39,1.15
['18'],"['14', '6']",0.1,0.2,1.11
['14'],"['18', '6']",0.1,0.21,1.18
['6'],"['18', '14']",0.1,0.31,1.14
"['18', '14']",['6'],0.1,0.38,1.14
"['18', '6']",['14'],0.1,0.6,1.18
"['14', '6']",['18'],0.1,0.57,1.11
['48'],"['18', '19']",0.06,0.2,1.02
['18'],"['48', '19']",0.06,0.11,1.06
['19'],"['48', '18']",0.06,0.16,1.05
"['48', '18']",['19'],0.06,0.38,1.05
"['48', '19']",['18'],0.06,0.54,1.06
"['18', '19']",['48'],0.06,0.3,1.02
['48'],"['18', '14']",0.09,0.31,1.12
['18'],"['48', '14']",0.09,0.18,1.06
['14'],"['48', '18']",0.09,0.18,1.17
"['48', '18']",['14'],0.09,0.59,1.17
"['48', '14']",['18'],0.09,0.54,1.06
"['18', '14']",['48'],0.09,0.33,1.12
['1'],"['19', '14']",0.07,0.21,1.08
['19'],"['1', '14']",0.07,0.19,1.09
['14'],"['1', '19']",0.07,0.14,1.11
"['1', '19']",['14'],0.07,0.56,1.11
"['1', '14']",['19'],0.07,0.39,1.09
"['19', '14']",['1'],0.07,0.36,1.08
['48'],"['1', '18']",0.07,0.22,1.17
['1'],"['48', '18']",0.07,0.19,1.26
['18'],"['48', '1']",0.07,0.13,1.22
"['48', '1']",['18'],0.07,0.62,1.22
"['48', '18']",['1'],0.07,0.42,1.26
"['1', '18']",['48'],0.07,0.35,1.17
['32'],"['1', '14']",0.05,0.2,1.16
['1'],"['32', '14']",0.05,0.15,1.15
['14'],"['32', '1']",0.05,0.1,1.11
"['32', '1']",['14'],0.05,0.56,1.11
"['32', '14']",['1'],0.05,0.39,1.15
"['1', '14']",['32'],0.05,0.29,1.16
['1'],"['18', '19']",0.07,0.22,1.11
['18'],"['1', '19']",0.07,0.14,1.16
['19'],"['1', '18']",0.07,0.2,1.07
"['1', '18']",['19'],0.07,0.39,1.07
"['1', '19']",['18'],0.07,0.59,1.16
"['18', '19']",['1'],0.07,0.38,1.11
['48'],"['14', '6']",0.06,0.2,1.1
['14'],"['48', '6']",0.06,0.12,1.21
['6'],"['48', '14']",0.06,0.18,1.06
"['48', '14']",['6'],0.06,0.35,1.06
"['48', '6']",['14'],0.06,0.61,1.21
"['14', '6']",['48'],0.06,0.32,1.1
['19'],"['14', '6']",0.07,0.2,1.11
['14'],"['19', '6']",0.07,0.14,1.1
['6'],"['19', '14']",0.07,0.22,1.15
"['19', '14']",['6'],0.07,0.38,1.15
"['19', '6']",['14'],0.07,0.56,1.1
"['14', '6']",['19'],0.07,0.4,1.11
['32'],"['1', '18']",0.06,0.22,1.17
['1'],"['32', '18']",0.06,0.17,1.17
['18'],"['32', '1']",0.06,0.11,1.2
"['32', '1']",['18'],0.06,0.61,1.2
"['32', '18']",['1'],0.06,0.39,1.17
"['1', '18']",['32'],0.06,0.29,1.17
['48'],"['34', '14']",0.07,0.25,1.11
['34'],"['48', '14']",0.07,0.17,1.0
['14'],"['48', '34']",0.07,0.15,1.1
"['48', '34']",['14'],0.07,0.56,1.1
"['48', '14']",['34'],0.07,0.44,1.0
"['34', '14']",['48'],0.07,0.33,1.11
['1'],"['18', '30']",0.07,0.21,1.08
['18'],"['1', '30']",0.07,0.14,1.12
['30'],"['1', '18']",0.07,0.2,1.04
"['1', '18']",['30'],0.07,0.38,1.04
"['1', '30']",['18'],0.07,0.57,1.12
"['18', '30']",['1'],0.07,0.36,1.08
['1'],"['34', '30']",0.06,0.19,1.15
['34'],"['1', '30']",0.06,0.14,1.16
['30'],"['1', '34']",0.06,0.18,1.07
"['1', '34']",['30'],0.06,0.39,1.07
"['1', '30']",['34'],0.06,0.51,1.16
"['34', '30']",['1'],0.06,0.39,1.15
['18'],"['26', '14']",0.08,0.16,1.13
['26'],"['18', '14']",0.08,0.32,1.15
['14'],"['18', '26']",0.08,0.16,1.23
"['18', '26']",['14'],0.08,0.62,1.23
"['18', '14']",['26'],0.08,0.3,1.15
"['26', '14']",['18'],0.08,0.57,1.13
['26'],"['14', '30']",0.06,0.23,1.25
['14'],"['26', '30']",0.06,0.12,1.13
['30'],"['26', '14']",0.06,0.17,1.17
"['26', '14']",['30'],0.06,0.42,1.17
"['26', '30']",['14'],0.06,0.57,1.13
"['14', '30']",['26'],0.06,0.32,1.25
['48'],"['34', '30']",0.05,0.17,1.05
['34'],"['48', '30']",0.05,0.12,1.08
['30'],"['48', '34']",0.05,0.14,1.05
"['48', '34']",['30'],0.05,0.38,1.05
"['48', '30']",['34'],0.05,0.48,1.08
"['34', '30']",['48'],0.05,0.31,1.05
['34'],"['26', '14']",0.07,0.15,1.04
['26'],"['34', '14']",0.07,0.25,1.12
['14'],"['34', '26']",0.07,0.13,1.12
"['34', '26']",['14'],0.07,0.56,1.12
"['34', '14']",['26'],0.07,0.29,1.12
"['26', '14']",['34'],0.07,0.46,1.04
['1'],"['26', '14']",0.06,0.17,1.15
['26'],"['1', '14']",0.06,0.21,1.21
['14'],"['1', '26']",0.06,0.11,1.13
"['1', '26']",['14'],0.06,0.57,1.13
"['1', '14']",['26'],0.06,0.32,1.21
"['26', '14']",['1'],0.06,0.39,1.15
['1'],"['34', '14']",0.09,0.27,1.19
['34'],"['1', '14']",0.09,0.21,1.17
['14'],"['1', '34']",0.09,0.18,1.1
"['1', '34']",['14'],0.09,0.56,1.1
"['1', '14']",['34'],0.09,0.52,1.17
"['34', '14']",['1'],0.09,0.4,1.19
['48'],"['1', '34']",0.05,0.17,1.06
['1'],"['48', '34']",0.05,0.15,1.14
['34'],"['48', '1']",0.05,0.12,1.1
"['48', '1']",['34'],0.05,0.49,1.1
"['48', '34']",['1'],0.05,0.38,1.14
"['1', '34']",['48'],0.05,0.31,1.06
['48'],"['18', '30']",0.06,0.21,1.05
['18'],"['48', '30']",0.06,0.12,1.12
['30'],"['48', '18']",0.06,0.17,1.09
"['48', '18']",['30'],0.06,0.39,1.09
"['48', '30']",['18'],0.06,0.57,1.12
"['18', '30']",['48'],0.06,0.31,1.05
['48'],"['18', '34']",0.07,0.25,1.03
['18'],"['48', '34']",0.07,0.14,1.08
['34'],"['48', '18']",0.07,0.17,1.08
"['48', '18']",['34'],0.07,0.48,1.08
"['48', '34']",['18'],0.07,0.55,1.08
"['18', '34']",['48'],0.07,0.31,1.03
['1'],"['18', '34']",0.1,0.29,1.19
['18'],"['1', '34']",0.1,0.19,1.16
['34'],"['1', '18']",0.1,0.22,1.16
"['1', '18']",['34'],0.1,0.51,1.16
"['1', '34']",['18'],0.1,0.59,1.16
"['18', '34']",['1'],0.1,0.4,1.19
['48'],"['49', '14']",0.05,0.18,1.37
['49'],"['48', '14']",0.05,0.22,1.29
['14'],"['48', '49']",0.05,0.1,1.29
"['48', '49']",['14'],0.05,0.65,1.29
"['48', '14']",['49'],0.05,0.31,1.29
"['49', '14']",['48'],0.05,0.4,1.37
['16'],"['34', '30']",0.06,0.18,1.11
['34'],"['16', '30']",0.06,0.14,1.16
['30'],"['16', '34']",0.06,0.17,1.1
"['16', '34']",['30'],0.06,0.4,1.1
"['16', '30']",['34'],0.06,0.51,1.16
"['34', '30']",['16'],0.06,0.38,1.11
['16'],"['34', '6']",0.05,0.15,1.02
['34'],"['16', '6']",0.05,0.12,1.08
['6'],"['16', '34']",0.05,0.16,1.0
"['16', '34']",['6'],0.05,0.33,1.0
"['16', '6']",['34'],0.05,0.48,1.08
"['34', '6']",['16'],0.05,0.35,1.02
['16'],"['18', '6']",0.06,0.18,1.03
['18'],"['16', '6']",0.06,0.12,1.09
['6'],"['16', '18']",0.06,0.18,0.99
"['16', '18']",['6'],0.06,0.33,0.99
"['16', '6']",['18'],0.06,0.56,1.09
"['18', '6']",['16'],0.06,0.35,1.03
['16'],"['18', '30']",0.07,0.21,1.06
['18'],"['16', '30']",0.07,0.14,1.14
['30'],"['16', '18']",0.07,0.19,1.05
"['16', '18']",['30'],0.07,0.38,1.05
"['16', '30']",['18'],0.07,0.58,1.14
"['18', '30']",['16'],0.07,0.36,1.06
['18'],"['4', '14']",0.07,0.13,1.06
['4'],"['18', '14']",0.07,0.28,1.01
['14'],"['18', '4']",0.07,0.13,1.06
"['18', '4']",['14'],0.07,0.54,1.06
"['18', '14']",['4'],0.07,0.24,1.01
"['4', '14']",['18'],0.07,0.54,1.06
['16'],"['34', '19']",0.06,0.18,1.11
['34'],"['16', '19']",0.06,0.14,1.08
['19'],"['16', '34']",0.06,0.17,1.1
"['16', '34']",['19'],0.06,0.4,1.1
"['16', '19']",['34'],0.06,0.48,1.08
"['34', '19']",['16'],0.06,0.38,1.11
['1'],"['34', '19']",0.06,0.18,1.11
['34'],"['1', '19']",0.06,0.14,1.13
['19'],"['1', '34']",0.06,0.17,1.05
"['1', '34']",['19'],0.06,0.38,1.05
"['1', '19']",['34'],0.06,0.5,1.13
"['34', '19']",['1'],0.06,0.37,1.11
['6'],"['14', '30']",0.07,0.21,1.14
['14'],"['6', '30']",0.07,0.14,1.13
['30'],"['6', '14']",0.07,0.2,1.08
"['6', '14']",['30'],0.07,0.39,1.08
"['6', '30']",['14'],0.07,0.57,1.13
"['14', '30']",['6'],0.07,0.38,1.14
['16'],"['1', '34']",0.06,0.17,1.06
['1'],"['16', '34']",0.06,0.18,1.12
['34'],"['16', '1']",0.06,0.13,1.13
"['16', '1']",['34'],0.06,0.5,1.13
"['16', '34']",['1'],0.06,0.38,1.12
"['1', '34']",['16'],0.06,0.36,1.06
['1'],"['34', '6']",0.06,0.18,1.2
['34'],"['1', '6']",0.06,0.14,1.14
['6'],"['1', '34']",0.06,0.18,1.11
"['1', '34']",['6'],0.06,0.37,1.11
"['1', '6']",['34'],0.06,0.5,1.14
"['34', '6']",['1'],0.06,0.4,1.2
['26'],"['19', '14']",0.06,0.24,1.24
['19'],"['26', '14']",0.06,0.17,1.19
['14'],"['26', '19']",0.06,0.12,1.14
"['26', '19']",['14'],0.06,0.58,1.14
"['26', '14']",['19'],0.06,0.43,1.19
"['19', '14']",['26'],0.06,0.32,1.24
['16'],"['26', '14']",0.05,0.16,1.09
['26'],"['16', '14']",0.05,0.21,1.09
['14'],"['16', '26']",0.05,0.11,1.14
"['16', '26']",['14'],0.05,0.58,1.14
"['16', '14']",['26'],0.05,0.28,1.09
"['26', '14']",['16'],0.05,0.37,1.09
['34'],"['14', '6']",0.09,0.19,1.05
['14'],"['34', '6']",0.09,0.17,1.12
['6'],"['34', '14']",0.09,0.26,1.13
"['34', '14']",['6'],0.09,0.38,1.13
"['34', '6']",['14'],0.09,0.57,1.12
"['14', '6']",['34'],0.09,0.46,1.05
['26'],"['6', '14']",0.05,0.2,1.09
['6'],"['26', '14']",0.05,0.16,1.08
['14'],"['26', '6']",0.05,0.1,1.16
"['26', '6']",['14'],0.05,0.59,1.16
"['26', '14']",['6'],0.05,0.36,1.08
"['6', '14']",['26'],0.05,0.28,1.09
['16'],"['14', '6']",0.07,0.19,1.06
['14'],"['16', '6']",0.07,0.13,1.19
['6'],"['16', '14']",0.07,0.2,1.05
"['16', '14']",['6'],0.07,0.35,1.05
"['16', '6']",['14'],0.07,0.6,1.19
"['14', '6']",['16'],0.07,0.36,1.06
['16'],"['1', '14']",0.07,0.2,1.13
['1'],"['16', '14']",0.07,0.2,1.06
['14'],"['16', '1']",0.07,0.13,1.12
"['16', '1']",['14'],0.07,0.57,1.12
"['16', '14']",['1'],0.07,0.36,1.06
"['1', '14']",['16'],0.07,0.38,1.13
['18'],"['34', '28']",0.05,0.1,1.12
['28'],"['18', '34']",0.05,0.28,1.15
['34'],"['18', '28']",0.05,0.12,1.14
"['18', '28']",['34'],0.05,0.5,1.14
"['18', '34']",['28'],0.05,0.21,1.15
"['34', '28']",['18'],0.05,0.57,1.12
['18'],"['34', '39']",0.05,0.11,1.14
['34'],"['18', '39']",0.05,0.12,1.13
['39'],"['18', '34']",0.05,0.26,1.1
"['18', '34']",['39'],0.05,0.23,1.1
"['18', '39']",['34'],0.05,0.5,1.13
"['34', '39']",['18'],0.05,0.58,1.14
['34'],"['14', '39']",0.05,0.12,1.08
['14'],"['34', '39']",0.05,0.11,1.12
['39'],"['34', '14']",0.05,0.26,1.15
"['34', '14']",['39'],0.05,0.24,1.15
"['34', '39']",['14'],0.05,0.57,1.12
"['14', '39']",['34'],0.05,0.48,1.08
['34'],"['12', '14']",0.05,0.12,1.02
['12'],"['34', '14']",0.05,0.24,1.07
['14'],"['34', '12']",0.05,0.1,1.06
"['34', '12']",['14'],0.05,0.54,1.06
"['34', '14']",['12'],0.05,0.23,1.07
"['12', '14']",['34'],0.05,0.45,1.02
['18'],"['2', '14']",0.05,0.1,1.14
['2'],"['18', '14']",0.05,0.31,1.14
['14'],"['18', '2']",0.05,0.1,1.16
"['18', '2']",['14'],0.05,0.58,1.16
"['18', '14']",['2'],0.05,0.19,1.14
"['2', '14']",['18'],0.05,0.58,1.14
['18'],"['28', '14']",0.06,0.11,1.17
['28'],"['18', '14']",0.06,0.31,1.13
['14'],"['18', '28']",0.06,0.11,1.12
"['18', '28']",['14'],0.06,0.56,1.12
"['18', '14']",['28'],0.06,0.21,1.13
"['28', '14']",['18'],0.06,0.6,1.17
['34'],"['28', '14']",0.05,0.12,1.19
['28'],"['34', '14']",0.05,0.27,1.21
['14'],"['34', '28']",0.05,0.1,1.12
"['34', '28']",['14'],0.05,0.57,1.12
"['34', '14']",['28'],0.05,0.23,1.21
"['28', '14']",['34'],0.05,0.53,1.19
['16'],"['1', '18']",0.07,0.21,1.1
['1'],"['16', '18']",0.07,0.21,1.13
['18'],"['16', '1']",0.07,0.14,1.17
"['16', '1']",['18'],0.07,0.59,1.17
"['16', '18']",['1'],0.07,0.38,1.13
"['1', '18']",['16'],0.07,0.37,1.1
['18'],"['44', '14']",0.07,0.14,1.13
['44'],"['18', '14']",0.07,0.3,1.09
['14'],"['18', '44']",0.07,0.14,1.1
"['18', '44']",['14'],0.07,0.56,1.1
"['18', '14']",['44'],0.07,0.25,1.09
"['44', '14']",['18'],0.07,0.58,1.13
['18'],"['34', '4']",0.06,0.11,1.03
['34'],"['18', '4']",0.06,0.13,1.06
['4'],"['18', '34']",0.06,0.24,1.0
"['18', '34']",['4'],0.06,0.24,1.0
"['18', '4']",['34'],0.06,0.47,1.06
"['34', '4']",['18'],0.06,0.52,1.03
['18'],"['4', '30']",0.05,0.1,1.05
['4'],"['18', '30']",0.05,0.21,1.07
['30'],"['18', '4']",0.05,0.14,1.12
"['18', '4']",['30'],0.05,0.41,1.12
"['18', '30']",['4'],0.05,0.26,1.07
"['4', '30']",['18'],0.05,0.53,1.05
['42'],"['18', '14']",0.05,0.26,0.93
['18'],"['42', '14']",0.05,0.1,0.99
['14'],"['42', '18']",0.05,0.1,0.99
"['42', '18']",['14'],0.05,0.5,0.99
"['42', '14']",['18'],0.05,0.5,0.99
"['18', '14']",['42'],0.05,0.19,0.93
['16'],"['32', '18']",0.06,0.16,1.16
['32'],"['16', '18']",0.06,0.22,1.2
['18'],"['16', '32']",0.06,0.11,1.2
"['16', '32']",['18'],0.06,0.61,1.2
"['16', '18']",['32'],0.06,0.3,1.2
"['32', '18']",['16'],0.06,0.4,1.16
['16'],"['48', '18']",0.06,0.17,1.09
['48'],"['16', '18']",0.06,0.19,1.05
['18'],"['16', '48']",0.06,0.11,1.01
"['16', '48']",['18'],0.06,0.51,1.01
"['16', '18']",['48'],0.06,0.31,1.05
"['48', '18']",['16'],0.06,0.37,1.09
['18'],"['19', '44']",0.05,0.1,1.08
['19'],"['18', '44']",0.05,0.14,1.15
['44'],"['18', '19']",0.05,0.22,1.15
"['18', '19']",['44'],0.05,0.26,1.15
"['18', '44']",['19'],0.05,0.41,1.15
"['19', '44']",['18'],0.05,0.55,1.08
['16'],"['18', '19']",0.07,0.21,1.08
['18'],"['16', '19']",0.07,0.14,1.08
['19'],"['16', '18']",0.07,0.2,1.07
"['16', '18']",['19'],0.07,0.39,1.07
"['16', '19']",['18'],0.07,0.55,1.08
"['18', '19']",['16'],0.07,0.37,1.08
['16'],"['48', '34']",0.05,0.15,1.15
['48'],"['16', '34']",0.05,0.18,1.12
['34'],"['16', '48']",0.05,0.12,1.06
"['16', '48']",['34'],0.05,0.47,1.06
"['16', '34']",['48'],0.05,0.33,1.12
"['48', '34']",['16'],0.05,0.39,1.15
['42'],"['34', '14']",0.05,0.25,1.11
['34'],"['42', '14']",0.05,0.12,1.12
['14'],"['42', '34']",0.05,0.1,1.06
"['42', '34']",['14'],0.05,0.53,1.06
"['42', '14']",['34'],0.05,0.5,1.12
"['34', '14']",['42'],0.05,0.23,1.11
['46'],"['34', '14']",0.05,0.25,1.09
['34'],"['46', '14']",0.05,0.12,1.06
['14'],"['34', '46']",0.05,0.11,1.09
"['34', '46']",['14'],0.05,0.55,1.09
"['46', '14']",['34'],0.05,0.47,1.06
"['34', '14']",['46'],0.05,0.24,1.09
['34'],"['4', '14']",0.06,0.13,1.03
['4'],"['34', '14']",0.06,0.23,1.02
['14'],"['34', '4']",0.06,0.11,0.99
"['34', '4']",['14'],0.06,0.5,0.99
"['34', '14']",['4'],0.06,0.25,1.02
"['4', '14']",['34'],0.06,0.45,1.03
['18'],"['34', '44']",0.06,0.11,1.07
['34'],"['18', '44']",0.06,0.13,1.03
['44'],"['18', '34']",0.06,0.25,1.02
"['18', '34']",['44'],0.06,0.23,1.02
"['18', '44']",['34'],0.06,0.45,1.03
"['34', '44']",['18'],0.06,0.55,1.07
['34'],"['44', '14']",0.05,0.12,1.0
['44'],"['34', '14']",0.05,0.23,1.01
['14'],"['34', '44']",0.05,0.1,1.01
"['34', '44']",['14'],0.05,0.51,1.01
"['34', '14']",['44'],0.05,0.23,1.01
"['44', '14']",['34'],0.05,0.44,1.0
['19'],"['44', '14']",0.05,0.14,1.21
['44'],"['19', '14']",0.05,0.23,1.19
['14'],"['19', '44']",0.05,0.1,1.1
"['19', '44']",['14'],0.05,0.55,1.1
"['19', '14']",['44'],0.05,0.27,1.19
"['44', '14']",['19'],0.05,0.43,1.21
['18'],"['34', '30', '14']",0.05,0.1,1.18
['34'],"['18', '30', '14']",0.05,0.12,1.08
['30'],"['18', '34', '14']",0.05,0.14,1.11
['14'],"['18', '34', '30']",0.05,0.1,1.1
