antecedent,consequent,support,confidence,lift
"['48', '4']",['18'],0.1,0.7,1.13
"['18', '4']",['48'],0.1,0.45,1.15
['48'],"['18', '11']",0.06,0.14,1.03
['18'],"['48', '11']",0.06,0.09,1.01
['11'],"['48', '18']",0.06,0.26,1.03
"['48', '18']",['11'],0.06,0.23,1.03
"['48', '11']",['18'],0.06,0.63,1.01
"['18', '11']",['48'],0.06,0.41,1.03
['32'],"['4', '6']",0.05,0.16,1.07
['4'],"['32', '6']",0.05,0.16,1.09
['6'],"['32', '4']",0.05,0.11,1.07
"['32', '4']",['6'],0.05,0.47,1.07
"['32', '6']",['4'],0.05,0.35,1.09
"['4', '6']",['32'],0.05,0.35,1.07
['16'],"['48', '6']",0.07,0.18,1.02
['48'],"['16', '6']",0.07,0.19,1.02
['6'],"['16', '48']",0.07,0.17,0.98
"['16', '48']",['6'],0.07,0.43,0.98
"['16', '6']",['48'],0.07,0.4,1.02
"['48', '6']",['16'],0.07,0.43,1.02
['41'],"['18', '14']",0.07,0.43,1.08
['18'],"['41', '14']",0.07,0.11,1.08
['14'],"['41', '18']",0.07,0.11,1.1
"['41', '18']",['14'],0.07,0.68,1.1
"['41', '14']",['18'],0.07,0.67,1.08
"['18', '14']",['41'],0.07,0.17,1.08
['16'],"['34', '14']",0.16,0.38,1.08
['34'],"['16', '14']",0.16,0.29,1.07
['14'],"['16', '34']",0.16,0.26,1.09
"['16', '34']",['14'],0.16,0.67,1.09
"['16', '14']",['34'],0.16,0.59,1.07
"['34', '14']",['16'],0.16,0.45,1.08
['16'],"['34', '12']",0.08,0.19,1.05
['34'],"['16', '12']",0.08,0.15,1.12
['12'],"['16', '34']",0.08,0.26,1.1
"['16', '34']",['12'],0.08,0.34,1.1
"['16', '12']",['34'],0.08,0.62,1.12
"['34', '12']",['16'],0.08,0.44,1.05
['34'],"['12', '14']",0.12,0.22,1.12
['12'],"['34', '14']",0.12,0.4,1.13
['14'],"['34', '12']",0.12,0.2,1.08
"['34', '12']",['14'],0.12,0.67,1.08
"['34', '14']",['12'],0.12,0.35,1.13
"['12', '14']",['34'],0.12,0.62,1.12
['49'],"['34', '6']",0.08,0.25,1.0
['34'],"['49', '6']",0.08,0.15,1.04
['6'],"['49', '34']",0.08,0.18,1.02
"['49', '34']",['6'],0.08,0.45,1.02
"['49', '6']",['34'],0.08,0.58,1.04
"['34', '6']",['49'],0.08,0.32,1.0
['16'],"['18', '11']",0.06,0.15,1.07
['18'],"['16', '11']",0.06,0.1,1.07
['11'],"['16', '18']",0.06,0.28,1.02
"['16', '18']",['11'],0.06,0.22,1.02
"['16', '11']",['18'],0.06,0.67,1.07
"['18', '11']",['16'],0.06,0.45,1.07
['16'],"['49', '6']",0.06,0.14,0.97
['49'],"['16', '6']",0.06,0.18,0.97
['6'],"['16', '49']",0.06,0.13,0.97
"['16', '49']",['6'],0.06,0.43,0.97
"['16', '6']",['49'],0.06,0.31,0.97
"['49', '6']",['16'],0.06,0.41,0.97
['48'],"['4', '14']",0.09,0.23,1.17
['4'],"['48', '14']",0.09,0.28,1.1
['14'],"['48', '4']",0.09,0.15,1.07
"['48', '4']",['14'],0.09,0.66,1.07
"['48', '14']",['4'],0.09,0.35,1.1
"['4', '14']",['48'],0.09,0.46,1.17
['46'],"['12', '14']",0.06,0.22,1.14
['12'],"['46', '14']",0.06,0.21,1.16
['14'],"['12', '46']",0.06,0.11,1.03
"['12', '46']",['14'],0.06,0.63,1.03
"['46', '14']",['12'],0.06,0.36,1.16
"['12', '14']",['46'],0.06,0.33,1.14
['48'],"['34', '4']",0.08,0.2,1.07
['34'],"['48', '4']",0.08,0.14,1.02
['4'],"['48', '34']",0.08,0.24,1.1
"['48', '34']",['4'],0.08,0.35,1.1
"['48', '4']",['34'],0.08,0.57,1.02
"['34', '4']",['48'],0.08,0.42,1.07
['48'],"['11', '14']",0.06,0.15,1.11
['11'],"['48', '14']",0.06,0.28,1.07
['14'],"['48', '11']",0.06,0.1,1.09
"['48', '11']",['14'],0.06,0.67,1.09
"['48', '14']",['11'],0.06,0.23,1.07
"['11', '14']",['48'],0.06,0.44,1.11
['16'],"['46', '14']",0.09,0.2,1.12
['46'],"['16', '14']",0.09,0.29,1.09
['14'],"['16', '46']",0.09,0.14,1.1
"['16', '46']",['14'],0.09,0.68,1.1
"['16', '14']",['46'],0.09,0.32,1.09
"['46', '14']",['16'],0.09,0.47,1.12
['16'],"['18', '14']",0.18,0.43,1.1
['18'],"['16', '14']",0.18,0.3,1.09
['14'],"['16', '18']",0.18,0.3,1.07
"['16', '18']",['14'],0.18,0.66,1.07
"['16', '14']",['18'],0.18,0.68,1.09
"['18', '14']",['16'],0.18,0.46,1.1
['16'],"['32', '18']",0.1,0.24,1.12
['32'],"['16', '18']",0.1,0.31,1.12
['18'],"['16', '32']",0.1,0.16,1.1
"['16', '32']",['18'],0.1,0.68,1.1
"['16', '18']",['32'],0.1,0.36,1.12
"['32', '18']",['16'],0.1,0.47,1.12
['16'],"['4', '14']",0.08,0.19,0.99
['4'],"['16', '14']",0.08,0.26,0.95
['14'],"['16', '4']",0.08,0.13,1.04
"['16', '4']",['14'],0.08,0.64,1.04
"['16', '14']",['4'],0.08,0.3,0.95
"['4', '14']",['16'],0.08,0.42,0.99
['48'],"['34', '6']",0.1,0.26,1.02
['34'],"['48', '6']",0.1,0.19,1.06
['6'],"['48', '34']",0.1,0.23,1.04
"['48', '34']",['6'],0.1,0.46,1.04
"['48', '6']",['34'],0.1,0.59,1.06
"['34', '6']",['48'],0.1,0.4,1.02
['32'],"['34', '6']",0.09,0.27,1.08
['34'],"['32', '6']",0.09,0.16,1.09
['6'],"['32', '34']",0.09,0.2,1.07
"['32', '34']",['6'],0.09,0.47,1.07
"['32', '6']",['34'],0.09,0.61,1.09
"['34', '6']",['32'],0.09,0.35,1.08
['16'],"['32', '12']",0.05,0.12,1.17
['32'],"['16', '12']",0.05,0.16,1.24
['12'],"['16', '32']",0.05,0.17,1.16
"['16', '32']",['12'],0.05,0.35,1.16
"['16', '12']",['32'],0.05,0.4,1.24
"['32', '12']",['16'],0.05,0.49,1.17
['18'],"['34', '4']",0.12,0.2,1.09
['4'],"['18', '34']",0.12,0.39,1.08
['34'],"['18', '4']",0.12,0.22,1.06
"['18', '4']",['34'],0.12,0.59,1.06
"['18', '34']",['4'],0.12,0.35,1.08
"['34', '4']",['18'],0.12,0.68,1.09
['16'],"['48', '34']",0.1,0.23,1.04
['48'],"['16', '34']",0.1,0.25,1.03
['34'],"['16', '48']",0.1,0.18,1.02
"['16', '48']",['34'],0.1,0.56,1.02
"['16', '34']",['48'],0.1,0.41,1.03
"['48', '34']",['16'],0.1,0.44,1.04
['49'],"['14', '6']",0.09,0.28,0.98
['14'],"['49', '6']",0.09,0.15,1.03
['6'],"['49', '14']",0.09,0.2,1.01
"['49', '14']",['6'],0.09,0.45,1.01
"['49', '6']",['14'],0.09,0.63,1.03
"['14', '6']",['49'],0.09,0.32,0.98
['18'],"['4', '6']",0.1,0.16,1.11
['4'],"['18', '6']",0.1,0.32,1.09
['6'],"['18', '4']",0.1,0.23,1.08
"['18', '4']",['6'],0.1,0.48,1.08
"['18', '6']",['4'],0.1,0.35,1.09
"['4', '6']",['18'],0.1,0.69,1.11
['34'],"['14', '6']",0.17,0.3,1.06
['14'],"['34', '6']",0.17,0.27,1.06
['6'],"['34', '14']",0.17,0.38,1.07
"['34', '14']",['6'],0.17,0.47,1.07
"['34', '6']",['14'],0.17,0.65,1.06
"['14', '6']",['34'],0.17,0.59,1.06
['11'],"['14', '6']",0.07,0.31,1.09
['14'],"['11', '6']",0.07,0.11,1.06
['6'],"['11', '14']",0.07,0.15,1.1
"['11', '14']",['6'],0.07,0.49,1.1
"['11', '6']",['14'],0.07,0.65,1.06
"['14', '6']",['11'],0.07,0.24,1.09
['32'],"['34', '4']",0.07,0.2,1.1
['34'],"['32', '4']",0.07,0.12,1.11
['4'],"['32', '34']",0.07,0.21,1.1
"['32', '34']",['4'],0.07,0.35,1.1
"['32', '4']",['34'],0.07,0.61,1.11
"['34', '4']",['32'],0.07,0.36,1.1
['32'],"['18', '34']",0.13,0.4,1.11
['18'],"['32', '34']",0.13,0.21,1.11
['34'],"['32', '18']",0.13,0.23,1.09
"['32', '18']",['34'],0.13,0.6,1.09
"['32', '34']",['18'],0.13,0.69,1.11
"['18', '34']",['32'],0.13,0.36,1.11
['48'],"['12', '14']",0.08,0.21,1.09
['12'],"['48', '14']",0.08,0.27,1.06
['14'],"['48', '12']",0.08,0.14,1.08
"['48', '12']",['14'],0.08,0.67,1.08
"['48', '14']",['12'],0.08,0.33,1.06
"['12', '14']",['48'],0.08,0.43,1.09
['41'],"['18', '6']",0.06,0.36,1.23
['18'],"['41', '6']",0.06,0.09,1.16
['6'],"['41', '18']",0.06,0.13,1.27
"['41', '18']",['6'],0.06,0.56,1.27
"['41', '6']",['18'],0.06,0.72,1.16
"['18', '6']",['41'],0.06,0.19,1.23
['49'],"['14', '39']",0.05,0.16,0.95
['14'],"['49', '39']",0.05,0.08,0.97
['39'],"['49', '14']",0.05,0.2,1.0
"['49', '14']",['39'],0.05,0.26,1.0
"['49', '39']",['14'],0.05,0.6,0.97
"['14', '39']",['49'],0.05,0.31,0.95
['18'],"['6', '39']",0.08,0.14,1.12
['6'],"['18', '39']",0.08,0.19,1.12
['39'],"['18', '6']",0.08,0.33,1.14
"['18', '6']",['39'],0.08,0.29,1.14
"['18', '39']",['6'],0.08,0.49,1.12
"['6', '39']",['18'],0.08,0.7,1.12
['18'],"['14', '39']",0.12,0.19,1.11
['14'],"['18', '39']",0.12,0.19,1.1
['39'],"['18', '14']",0.12,0.45,1.14
"['18', '14']",['39'],0.12,0.29,1.14
"['18', '39']",['14'],0.12,0.68,1.1
"['14', '39']",['18'],0.12,0.69,1.11
['18'],"['4', '39']",0.06,0.1,1.11
['4'],"['18', '39']",0.06,0.19,1.09
['39'],"['18', '4']",0.06,0.23,1.09
"['18', '4']",['39'],0.06,0.28,1.09
"['18', '39']",['4'],0.06,0.35,1.09
"['4', '39']",['18'],0.06,0.69,1.11
['18'],"['6', '15']",0.08,0.13,1.11
['6'],"['18', '15']",0.08,0.18,1.13
['15'],"['18', '6']",0.08,0.32,1.1
"['18', '6']",['15'],0.08,0.27,1.1
"['18', '15']",['6'],0.08,0.5,1.13
"['6', '15']",['18'],0.08,0.69,1.11
['32'],"['18', '39']",0.06,0.18,1.06
['18'],"['32', '39']",0.06,0.1,1.12
['39'],"['32', '18']",0.06,0.23,1.07
"['32', '18']",['39'],0.06,0.28,1.07
"['32', '39']",['18'],0.06,0.69,1.12
"['18', '39']",['32'],0.06,0.34,1.06
['18'],"['46', '39']",0.05,0.09,1.1
['46'],"['18', '39']",0.05,0.19,1.1
['39'],"['18', '46']",0.05,0.21,1.15
"['18', '46']",['39'],0.05,0.29,1.15
"['18', '39']",['46'],0.05,0.32,1.1
"['46', '39']",['18'],0.05,0.68,1.1
['49'],"['18', '39']",0.06,0.19,1.09
['18'],"['49', '39']",0.06,0.1,1.13
['39'],"['49', '18']",0.06,0.24,1.12
"['49', '18']",['39'],0.06,0.29,1.12
"['49', '39']",['18'],0.06,0.7,1.13
"['18', '39']",['49'],0.06,0.35,1.09
['6'],"['14', '15']",0.08,0.17,1.08
['14'],"['6', '15']",0.08,0.12,1.07
['15'],"['6', '14']",0.08,0.31,1.09
"['6', '14']",['15'],0.08,0.27,1.09
"['6', '15']",['14'],0.08,0.66,1.07
"['14', '15']",['6'],0.08,0.48,1.08
['46'],"['14', '39']",0.05,0.19,1.1
['14'],"['46', '39']",0.05,0.09,1.09
['39'],"['46', '14']",0.05,0.21,1.15
"['46', '14']",['39'],0.05,0.3,1.15
"['46', '39']",['14'],0.05,0.67,1.09
"['14', '39']",['46'],0.05,0.32,1.1
['49'],"['18', '15']",0.06,0.17,1.11
['18'],"['49', '15']",0.06,0.09,1.12
['15'],"['49', '18']",0.06,0.23,1.09
"['49', '18']",['15'],0.06,0.27,1.09
"['49', '15']",['18'],0.06,0.7,1.12
"['18', '15']",['49'],0.06,0.36,1.11
['18'],"['4', '15']",0.05,0.09,1.14
['4'],"['18', '15']",0.05,0.17,1.05
['15'],"['18', '4']",0.05,0.22,1.01
"['18', '4']",['15'],0.05,0.25,1.01
"['18', '15']",['4'],0.05,0.34,1.05
"['4', '15']",['18'],0.05,0.71,1.14
['4'],"['14', '15']",0.05,0.16,1.0
['14'],"['4', '15']",0.05,0.08,1.1
['15'],"['4', '14']",0.05,0.21,1.05
"['4', '14']",['15'],0.05,0.26,1.05
"['4', '15']",['14'],0.05,0.68,1.1
"['14', '15']",['4'],0.05,0.32,1.0
['32'],"['18', '15']",0.06,0.18,1.13
['18'],"['32', '15']",0.06,0.09,1.12
['15'],"['32', '18']",0.06,0.24,1.1
"['32', '18']",['15'],0.06,0.27,1.1
"['32', '15']",['18'],0.06,0.7,1.12
"['18', '15']",['32'],0.06,0.37,1.13
['12'],"['14', '39']",0.06,0.18,1.07
['14'],"['12', '39']",0.06,0.09,1.14
['39'],"['12', '14']",0.06,0.21,1.1
"['12', '14']",['39'],0.06,0.28,1.1
"['12', '39']",['14'],0.06,0.7,1.14
"['14', '39']",['12'],0.06,0.33,1.07
['18'],"['12', '39']",0.06,0.09,1.16
['12'],"['18', '39']",0.06,0.19,1.08
['39'],"['18', '12']",0.06,0.22,1.08
"['18', '12']",['39'],0.06,0.28,1.08
"['18', '39']",['12'],0.06,0.33,1.08
"['12', '39']",['18'],0.06,0.72,1.16
['49'],"['14', '15']",0.05,0.17,1.08
['14'],"['49', '15']",0.05,0.09,1.11
['15'],"['49', '14']",0.05,0.22,1.12
"['49', '14']",['15'],0.05,0.27,1.12
"['49', '15']",['14'],0.05,0.68,1.11
"['14', '15']",['49'],0.05,0.35,1.08
['39'],"['14', '6']",0.08,0.33,1.17
['14'],"['6', '39']",0.08,0.14,1.13
['6'],"['14', '39']",0.08,0.19,1.14
"['14', '39']",['6'],0.08,0.5,1.14
"['6', '39']",['14'],0.08,0.7,1.13
"['14', '6']",['39'],0.08,0.3,1.17
['33'],"['18', '14']",0.06,0.44,1.1
['18'],"['33', '14']",0.06,0.09,1.09
['14'],"['33', '18']",0.06,0.09,1.06
"['33', '18']",['14'],0.06,0.65,1.06
"['33', '14']",['18'],0.06,0.68,1.09
"['18', '14']",['33'],0.06,0.14,1.1
['32'],"['14', '15']",0.06,0.17,1.08
['14'],"['32', '15']",0.06,0.09,1.09
['15'],"['32', '14']",0.06,0.23,1.09
"['32', '14']",['15'],0.06,0.27,1.09
"['32', '15']",['14'],0.06,0.67,1.09
"['14', '15']",['32'],0.06,0.35,1.08
['4'],"['14', '39']",0.06,0.18,1.04
['14'],"['4', '39']",0.06,0.09,1.05
['39'],"['4', '14']",0.06,0.22,1.11
"['4', '14']",['39'],0.06,0.28,1.11
"['4', '39']",['14'],0.06,0.65,1.05
"['14', '39']",['4'],0.06,0.33,1.04
['18'],"['14', '15']",0.1,0.16,1.04
['14'],"['18', '15']",0.1,0.17,1.05
['15'],"['18', '14']",0.1,0.42,1.05
"['18', '14']",['15'],0.1,0.26,1.05
"['18', '15']",['14'],0.1,0.65,1.05
"['14', '15']",['18'],0.1,0.65,1.04
['32'],"['14', '39']",0.06,0.18,1.05
['14'],"['32', '39']",0.06,0.09,1.1
['39'],"['32', '14']",0.06,0.22,1.08
"['32', '14']",['39'],0.06,0.28,1.08
"['32', '39']",['14'],0.06,0.67,1.1
"['14', '39']",['32'],0.06,0.34,1.05
['19'],"['28', '6']",0.06,0.14,1.05
['28'],"['19', '6']",0.06,0.23,1.11
['6'],"['19', '28']",0.06,0.14,1.09
"['19', '28']",['6'],0.06,0.48,1.09
"['19', '6']",['28'],0.06,0.3,1.11
"['28', '6']",['19'],0.06,0.48,1.05
['0'],"['34', '6']",0.06,0.26,1.03
['34'],"['0', '6']",0.06,0.11,1.07
['6'],"['0', '34']",0.06,0.14,1.02
"['0', '34']",['6'],0.06,0.45,1.02
"['0', '6']",['34'],0.06,0.59,1.07
"['34', '6']",['0'],0.06,0.24,1.03
['34'],"['6', '39']",0.07,0.13,1.03
['6'],"['34', '39']",0.07,0.16,1.07
['39'],"['34', '6']",0.07,0.27,1.07
"['34', '6']",['39'],0.07,0.27,1.07
"['34', '39']",['6'],0.07,0.47,1.07
"['6', '39']",['34'],0.07,0.57,1.03
['0'],"['19', '6']",0.05,0.22,1.02
['19'],"['0', '6']",0.05,0.11,1.05
['6'],"['0', '19']",0.05,0.11,1.0
"['0', '19']",['6'],0.05,0.44,1.0
"['0', '6']",['19'],0.05,0.49,1.05
"['19', '6']",['0'],0.05,0.24,1.02
['0'],"['1', '6']",0.05,0.22,1.09
['1'],"['0', '6']",0.05,0.12,1.15
['6'],"['0', '1']",0.05,0.12,1.1
"['0', '1']",['6'],0.05,0.48,1.1
"['0', '6']",['1'],0.05,0.5,1.15
"['1', '6']",['0'],0.05,0.26,1.09
['32'],"['18', '28']",0.07,0.22,1.22
['18'],"['32', '28']",0.07,0.11,1.14
['28'],"['32', '18']",0.07,0.26,1.22
"['32', '18']",['28'],0.07,0.33,1.22
"['32', '28']",['18'],0.07,0.71,1.14
"['18', '28']",['32'],0.07,0.39,1.22
['18'],"['28', '6']",0.09,0.15,1.15
['28'],"['18', '6']",0.09,0.34,1.19
['6'],"['18', '28']",0.09,0.21,1.18
"['18', '28']",['6'],0.09,0.52,1.18
"['18', '6']",['28'],0.09,0.32,1.19
"['28', '6']",['18'],0.09,0.71,1.15
['0'],"['1', '19']",0.05,0.23,1.1
['1'],"['0', '19']",0.05,0.12,1.08
['19'],"['0', '1']",0.05,0.12,1.07
"['0', '1']",['19'],0.05,0.5,1.07
"['0', '19']",['1'],0.05,0.47,1.08
"['1', '19']",['0'],0.05,0.26,1.1
['1'],"['18', '39']",0.09,0.2,1.15
['18'],"['1', '39']",0.09,0.14,1.16
['39'],"['1', '18']",0.09,0.33,1.14
"['1', '18']",['39'],0.09,0.29,1.14
"['1', '39']",['18'],0.09,0.72,1.16
"['18', '39']",['1'],0.09,0.5,1.15
['1'],"['34', '19']",0.13,0.29,1.1
['34'],"['1', '19']",0.13,0.23,1.1
['19'],"['1', '34']",0.13,0.27,1.1
"['1', '34']",['19'],0.13,0.51,1.1
"['1', '19']",['34'],0.13,0.61,1.1
"['34', '19']",['1'],0.13,0.48,1.1
['34'],"['28', '6']",0.08,0.15,1.15
['28'],"['34', '6']",0.08,0.31,1.21
['6'],"['34', '28']",0.08,0.19,1.2
"['34', '28']",['6'],0.08,0.53,1.2
"['34', '6']",['28'],0.08,0.33,1.21
"['28', '6']",['34'],0.08,0.63,1.15
['1'],"['19', '39']",0.06,0.14,1.11
['19'],"['1', '39']",0.06,0.13,1.13
['39'],"['1', '19']",0.06,0.24,1.17
"['1', '19']",['39'],0.06,0.3,1.17
"['1', '39']",['19'],0.06,0.52,1.13
"['19', '39']",['1'],0.06,0.48,1.11
['1'],"['6', '39']",0.06,0.13,1.1
['6'],"['1', '39']",0.06,0.13,1.1
['39'],"['1', '6']",0.06,0.23,1.11
"['1', '6']",['39'],0.06,0.29,1.11
"['1', '39']",['6'],0.06,0.49,1.1
"['6', '39']",['1'],0.06,0.48,1.1
['0'],"['1', '18']",0.08,0.33,1.14
['1'],"['0', '18']",0.08,0.18,1.12
['18'],"['0', '1']",0.08,0.13,1.16
"['0', '1']",['18'],0.08,0.72,1.16
"['0', '18']",['1'],0.08,0.49,1.12
"['1', '18']",['0'],0.08,0.27,1.14
['32'],"['0', '18']",0.06,0.18,1.13
['0'],"['32', '18']",0.06,0.25,1.15
['18'],"['32', '0']",0.06,0.09,1.14
"['32', '0']",['18'],0.06,0.71,1.14
"['32', '18']",['0'],0.06,0.27,1.15
"['0', '18']",['32'],0.06,0.37,1.13
['1'],"['34', '39']",0.07,0.16,1.11
['34'],"['1', '39']",0.07,0.13,1.08
['39'],"['1', '34']",0.07,0.28,1.11
"['1', '34']",['39'],0.07,0.29,1.11
"['1', '39']",['34'],0.07,0.6,1.08
"['34', '39']",['1'],0.07,0.48,1.11
['32'],"['34', '28']",0.06,0.18,1.15
['34'],"['32', '28']",0.06,0.11,1.06
['28'],"['32', '34']",0.06,0.22,1.16
"['32', '34']",['28'],0.06,0.31,1.16
"['32', '28']",['34'],0.06,0.59,1.06
"['34', '28']",['32'],0.06,0.37,1.15
['32'],"['1', '34']",0.09,0.27,1.09
['1'],"['32', '34']",0.09,0.2,1.08
['34'],"['32', '1']",0.09,0.16,1.1
"['32', '1']",['34'],0.09,0.61,1.1
"['32', '34']",['1'],0.09,0.47,1.08
"['1', '34']",['32'],0.09,0.35,1.09
['1'],"['34', '29']",0.05,0.12,1.02
['34'],"['1', '29']",0.05,0.1,1.07
['29'],"['1', '34']",0.05,0.25,1.02
"['1', '34']",['29'],0.05,0.22,1.02
"['1', '29']",['34'],0.05,0.59,1.07
"['34', '29']",['1'],0.05,0.44,1.02
['41'],"['34', '19']",0.05,0.32,1.21
['34'],"['41', '19']",0.05,0.09,1.09
['19'],"['41', '34']",0.05,0.11,1.23
"['41', '34']",['19'],0.05,0.57,1.23
"['41', '19']",['34'],0.05,0.6,1.09
"['34', '19']",['41'],0.05,0.19,1.21
['0'],"['34', '19']",0.07,0.3,1.13
['34'],"['0', '19']",0.07,0.13,1.12
['19'],"['0', '34']",0.07,0.15,1.12
"['0', '34']",['19'],0.07,0.52,1.12
"['0', '19']",['34'],0.07,0.62,1.12
"['34', '19']",['0'],0.07,0.27,1.13
['34'],"['19', '39']",0.07,0.13,1.03
['19'],"['34', '39']",0.07,0.16,1.08
['39'],"['34', '19']",0.07,0.29,1.08
"['34', '19']",['39'],0.07,0.28,1.08
"['34', '39']",['19'],0.07,0.5,1.08
"['19', '39']",['34'],0.07,0.57,1.03
['1'],"['34', '6']",0.12,0.27,1.08
['34'],"['1', '6']",0.12,0.21,1.05
['6'],"['1', '34']",0.12,0.27,1.08
"['1', '34']",['6'],0.12,0.48,1.08
"['1', '6']",['34'],0.12,0.58,1.05
"['34', '6']",['1'],0.12,0.47,1.08
['34'],"['19', '28']",0.08,0.14,1.05
['19'],"['34', '28']",0.08,0.16,1.05
['28'],"['34', '19']",0.08,0.28,1.06
"['34', '19']",['28'],0.08,0.29,1.06
"['34', '28']",['19'],0.08,0.48,1.05
"['19', '28']",['34'],0.08,0.58,1.05
['0'],"['18', '34']",0.1,0.42,1.15
['18'],"['0', '34']",0.1,0.16,1.15
['34'],"['0', '18']",0.1,0.18,1.11
"['0', '18']",['34'],0.1,0.61,1.11
"['0', '34']",['18'],0.1,0.72,1.15
"['18', '34']",['0'],0.1,0.27,1.15
['32'],"['34', '19']",0.1,0.3,1.12
['34'],"['32', '19']",0.1,0.17,1.06
['19'],"['32', '34']",0.1,0.21,1.11
"['32', '34']",['19'],0.1,0.51,1.11
"['32', '19']",['34'],0.1,0.59,1.06
"['34', '19']",['32'],0.1,0.36,1.12
['32'],"['34', '39']",0.05,0.15,1.05
['34'],"['32', '39']",0.05,0.09,1.06
['39'],"['32', '34']",0.05,0.2,1.04
"['32', '34']",['39'],0.05,0.27,1.04
"['32', '39']",['34'],0.05,0.59,1.06
"['34', '39']",['32'],0.05,0.34,1.05
['0'],"['32', '34']",0.05,0.21,1.14
['34'],"['0', '32']",0.05,0.09,1.1
['32'],"['0', '34']",0.05,0.16,1.14
"['0', '34']",['32'],0.05,0.37,1.14
"['0', '32']",['34'],0.05,0.61,1.1
"['32', '34']",['0'],0.05,0.27,1.14
['0'],"['18', '19']",0.08,0.34,1.14
['18'],"['0', '19']",0.08,0.13,1.12
['19'],"['0', '18']",0.08,0.17,1.08
"['0', '18']",['19'],0.08,0.5,1.08
"['0', '19']",['18'],0.08,0.7,1.12
"['18', '19']",['0'],0.08,0.27,1.14
['0'],"['18', '6']",0.08,0.32,1.1
['18'],"['0', '6']",0.08,0.12,1.16
['6'],"['0', '18']",0.08,0.17,1.07
"['0', '18']",['6'],0.08,0.47,1.07
"['0', '6']",['18'],0.08,0.72,1.16
"['18', '6']",['0'],0.08,0.26,1.1
['41'],"['18', '19']",0.06,0.35,1.18
['18'],"['41', '19']",0.06,0.09,1.06
['19'],"['41', '18']",0.06,0.12,1.2
"['41', '18']",['19'],0.06,0.56,1.2
"['41', '19']",['18'],0.06,0.66,1.06
"['18', '19']",['41'],0.06,0.19,1.18
['0'],"['1', '34']",0.06,0.27,1.07
['1'],"['0', '34']",0.06,0.14,1.06
['34'],"['0', '1']",0.06,0.11,1.05
"['0', '1']",['34'],0.06,0.58,1.05
"['0', '34']",['1'],0.06,0.46,1.06
"['1', '34']",['0'],0.06,0.25,1.07
['18'],"['19', '28']",0.09,0.14,1.09
['19'],"['18', '28']",0.09,0.19,1.08
['28'],"['18', '19']",0.09,0.33,1.11
"['18', '19']",['28'],0.09,0.3,1.11
"['18', '28']",['19'],0.09,0.5,1.08
"['19', '28']",['18'],0.09,0.68,1.09
['18'],"['19', '39']",0.09,0.14,1.1
['19'],"['18', '39']",0.09,0.19,1.11
['39'],"['18', '19']",0.09,0.34,1.15
"['18', '19']",['39'],0.09,0.3,1.15
"['18', '39']",['19'],0.09,0.51,1.11
"['19', '39']",['18'],0.09,0.68,1.1
['19'],"['6', '39']",0.06,0.14,1.12
['6'],"['19', '39']",0.06,0.14,1.1
['39'],"['19', '6']",0.06,0.25,1.17
"['19', '6']",['39'],0.06,0.3,1.17
"['19', '39']",['6'],0.06,0.49,1.1
"['6', '39']",['19'],0.06,0.52,1.12
['16'],"['0', '19']",0.05,0.12,1.09
['0'],"['16', '19']",0.05,0.22,1.1
['19'],"['16', '0']",0.05,0.11,1.1
"['16', '0']",['19'],0.05,0.51,1.1
"['16', '19']",['0'],0.05,0.26,1.1
"['0', '19']",['16'],0.05,0.46,1.09
['16'],"['18', '43']",0.05,0.12,1.16
['18'],"['16', '43']",0.05,0.08,1.14
['43'],"['16', '18']",0.05,0.33,1.19
"['16', '18']",['43'],0.05,0.19,1.19
"['16', '43']",['18'],0.05,0.71,1.14
"['18', '43']",['16'],0.05,0.49,1.16
['16'],"['6', '15']",0.05,0.12,1.04
['6'],"['16', '15']",0.05,0.11,1.03
['15'],"['16', '6']",0.05,0.2,1.1
"['16', '6']",['15'],0.05,0.27,1.1
"['16', '15']",['6'],0.05,0.46,1.03
"['6', '15']",['16'],0.05,0.44,1.04
['18'],"['19', '15']",0.08,0.13,1.1
['19'],"['18', '15']",0.08,0.17,1.08
['15'],"['18', '19']",0.08,0.32,1.07
"['18', '19']",['15'],0.08,0.26,1.07
"['18', '15']",['19'],0.08,0.5,1.08
"['19', '15']",['18'],0.08,0.68,1.1
['19'],"['6', '15']",0.06,0.12,1.07
['6'],"['19', '15']",0.06,0.13,1.11
['15'],"['19', '6']",0.06,0.23,1.09
"['19', '6']",['15'],0.06,0.27,1.09
"['19', '15']",['6'],0.06,0.49,1.11
"['6', '15']",['19'],0.06,0.49,1.07
['24'],"['16', '18']",0.05,0.33,1.18
['16'],"['24', '18']",0.05,0.13,1.18
['18'],"['24', '16']",0.05,0.09,1.13
"['24', '16']",['18'],0.05,0.7,1.13
"['24', '18']",['16'],0.05,0.5,1.18
"['16', '18']",['24'],0.05,0.19,1.18
['1'],"['6', '15']",0.05,0.12,1.03
['6'],"['1', '15']",0.05,0.12,1.12
['15'],"['1', '6']",0.05,0.21,1.03
"['1', '6']",['15'],0.05,0.25,1.03
"['1', '15']",['6'],0.05,0.5,1.12
"['6', '15']",['1'],0.05,0.45,1.03
['26'],"['18', '15']",0.06,0.19,1.17
['18'],"['26', '15']",0.06,0.1,1.03
['15'],"['26', '18']",0.06,0.26,1.14
"['26', '18']",['15'],0.06,0.28,1.14
