antecedent,consequent,support,confidence,lift
"['28', '39']",['14'],0.1,0.43,1.1
"['14', '39']",['28'],0.1,0.53,1.09
['9'],"['3', '38']",0.17,0.4,1.07
['3'],"['9', '38']",0.17,0.36,1.08
['38'],"['9', '3']",0.17,0.23,1.05
"['9', '3']",['38'],0.17,0.8,1.05
"['9', '38']",['3'],0.17,0.53,1.08
"['3', '38']",['9'],0.17,0.46,1.07
['35'],"['28', '38']",0.16,0.44,1.15
['28'],"['35', '38']",0.16,0.33,1.15
['38'],"['35', '28']",0.16,0.21,1.09
"['35', '28']",['38'],0.16,0.82,1.09
"['35', '38']",['28'],0.16,0.56,1.15
"['28', '38']",['35'],0.16,0.43,1.15
['17'],"['35', '38']",0.14,0.31,1.08
['35'],"['17', '38']",0.14,0.39,1.08
['38'],"['17', '35']",0.14,0.19,1.08
"['17', '35']",['38'],0.14,0.82,1.08
"['17', '38']",['35'],0.14,0.4,1.08
"['35', '38']",['17'],0.14,0.49,1.08
['28'],"['38', '14']",0.16,0.33,1.08
['38'],"['28', '14']",0.16,0.22,1.05
['14'],"['28', '38']",0.16,0.41,1.09
"['28', '38']",['14'],0.16,0.43,1.09
"['28', '14']",['38'],0.16,0.8,1.05
"['38', '14']",['28'],0.16,0.53,1.08
['3'],"['38', '7']",0.1,0.21,1.07
['38'],"['3', '7']",0.1,0.14,1.08
['7'],"['3', '38']",0.1,0.41,1.09
"['3', '38']",['7'],0.1,0.27,1.09
"['3', '7']",['38'],0.1,0.81,1.08
"['38', '7']",['3'],0.1,0.52,1.07
['17'],"['3', '28']",0.12,0.26,1.02
['3'],"['17', '28']",0.12,0.24,1.06
['28'],"['17', '3']",0.12,0.24,1.04
"['17', '3']",['28'],0.12,0.51,1.04
"['17', '28']",['3'],0.12,0.51,1.06
"['3', '28']",['17'],0.12,0.47,1.02
['9'],"['17', '3']",0.11,0.25,1.08
['3'],"['9', '17']",0.11,0.22,1.06
['17'],"['9', '3']",0.11,0.24,1.07
"['9', '3']",['17'],0.11,0.49,1.07
"['9', '17']",['3'],0.11,0.52,1.06
"['17', '3']",['9'],0.11,0.47,1.08
['8'],"['38', '39']",0.19,0.39,1.11
['38'],"['8', '39']",0.19,0.26,1.05
['39'],"['8', '38']",0.19,0.43,1.11
"['8', '38']",['39'],0.19,0.5,1.11
"['8', '39']",['38'],0.19,0.8,1.05
"['38', '39']",['8'],0.19,0.55,1.11
['33'],"['28', '38']",0.12,0.41,1.07
['28'],"['33', '38']",0.12,0.25,1.08
['38'],"['33', '28']",0.12,0.16,1.04
"['33', '28']",['38'],0.12,0.79,1.04
"['33', '38']",['28'],0.12,0.53,1.08
"['28', '38']",['33'],0.12,0.33,1.07
['17'],"['3', '38']",0.18,0.4,1.07
['3'],"['17', '38']",0.18,0.38,1.06
['38'],"['17', '3']",0.18,0.24,1.06
"['17', '3']",['38'],0.18,0.8,1.06
"['17', '38']",['3'],0.18,0.52,1.06
"['3', '38']",['17'],0.18,0.49,1.07
['9'],"['28', '39']",0.11,0.25,1.06
['28'],"['9', '39']",0.11,0.22,1.06
['39'],"['9', '28']",0.11,0.23,1.07
"['9', '28']",['39'],0.11,0.48,1.07
"['9', '39']",['28'],0.11,0.52,1.06
"['28', '39']",['9'],0.11,0.46,1.06
['17'],"['28', '38']",0.18,0.4,1.05
['28'],"['17', '38']",0.18,0.37,1.05
['38'],"['17', '28']",0.18,0.24,1.06
"['17', '28']",['38'],0.18,0.8,1.06
"['17', '38']",['28'],0.18,0.51,1.05
"['28', '38']",['17'],0.18,0.48,1.05
['33'],"['17', '38']",0.12,0.4,1.11
['38'],"['33', '17']",0.12,0.16,1.08
['17'],"['33', '38']",0.12,0.26,1.13
"['33', '38']",['17'],0.12,0.52,1.13
"['33', '17']",['38'],0.12,0.82,1.08
"['17', '38']",['33'],0.12,0.34,1.11
['35'],"['3', '28']",0.1,0.27,1.08
['3'],"['35', '28']",0.1,0.21,1.05
['28'],"['3', '35']",0.1,0.21,1.12
"['3', '35']",['28'],0.1,0.55,1.12
"['35', '28']",['3'],0.1,0.51,1.05
"['3', '28']",['35'],0.1,0.4,1.08
['3'],"['28', '14']",0.11,0.22,1.07
['28'],"['3', '14']",0.11,0.22,1.14
['14'],"['3', '28']",0.11,0.27,1.07
"['3', '28']",['14'],0.11,0.42,1.07
"['3', '14']",['28'],0.11,0.56,1.14
"['28', '14']",['3'],0.11,0.52,1.07
['8'],"['33', '38']",0.13,0.26,1.1
['33'],"['8', '38']",0.13,0.42,1.09
['38'],"['8', '33']",0.13,0.17,1.02
"['8', '33']",['38'],0.13,0.77,1.02
"['8', '38']",['33'],0.13,0.33,1.09
"['33', '38']",['8'],0.13,0.55,1.1
['8'],"['9', '3']",0.11,0.23,1.04
['9'],"['8', '3']",0.11,0.26,1.06
['3'],"['8', '9']",0.11,0.23,1.03
"['8', '9']",['3'],0.11,0.5,1.03
"['8', '3']",['9'],0.11,0.46,1.06
"['9', '3']",['8'],0.11,0.52,1.04
['38'],"['9', '17']",0.17,0.22,1.05
['9'],"['17', '38']",0.17,0.38,1.07
['17'],"['9', '38']",0.17,0.36,1.09
"['9', '38']",['17'],0.17,0.5,1.09
"['17', '38']",['9'],0.17,0.47,1.07
"['9', '17']",['38'],0.17,0.8,1.05
['14'],"['38', '39']",0.15,0.38,1.07
['38'],"['14', '39']",0.15,0.2,1.04
['39'],"['38', '14']",0.15,0.33,1.06
"['38', '14']",['39'],0.15,0.48,1.06
"['14', '39']",['38'],0.15,0.79,1.04
"['38', '39']",['14'],0.15,0.42,1.07
['11'],"['28', '14']",0.11,0.21,1.05
['28'],"['11', '14']",0.11,0.23,1.09
['14'],"['11', '28']",0.11,0.28,1.08
"['11', '28']",['14'],0.11,0.43,1.08
"['11', '14']",['28'],0.11,0.53,1.09
"['28', '14']",['11'],0.11,0.55,1.05
['8'],"['48', '35']",0.11,0.23,1.09
['48'],"['8', '35']",0.11,0.21,1.09
['35'],"['8', '48']",0.11,0.3,1.11
"['8', '48']",['35'],0.11,0.41,1.11
"['8', '35']",['48'],0.11,0.58,1.09
"['48', '35']",['8'],0.11,0.54,1.09
['48'],"['14', '39']",0.1,0.2,1.05
['14'],"['48', '39']",0.1,0.27,1.07
['39'],"['48', '14']",0.1,0.23,1.05
"['48', '14']",['39'],0.1,0.48,1.05
"['48', '39']",['14'],0.1,0.42,1.07
"['14', '39']",['48'],0.1,0.56,1.05
['48'],"['9', '39']",0.11,0.21,1.01
['9'],"['48', '39']",0.11,0.25,1.02
['39'],"['48', '9']",0.11,0.24,1.03
"['48', '9']",['39'],0.11,0.47,1.03
"['48', '39']",['9'],0.11,0.44,1.02
"['9', '39']",['48'],0.11,0.54,1.01
['35'],"['29', '38']",0.12,0.31,1.03
['29'],"['35', '38']",0.12,0.29,1.02
['38'],"['35', '29']",0.12,0.15,1.02
"['35', '29']",['38'],0.12,0.78,1.02
"['35', '38']",['29'],0.12,0.4,1.02
"['29', '38']",['35'],0.12,0.38,1.03
['8'],"['40', '14']",0.11,0.22,1.18
['40'],"['8', '14']",0.11,0.24,1.15
['14'],"['8', '40']",0.11,0.27,1.1
"['8', '40']",['14'],0.11,0.43,1.1
"['8', '14']",['40'],0.11,0.53,1.15
"['40', '14']",['8'],0.11,0.59,1.18
['48'],"['28', '39']",0.13,0.24,1.05
['28'],"['48', '39']",0.13,0.26,1.07
['39'],"['48', '28']",0.13,0.29,1.06
"['48', '28']",['39'],0.13,0.48,1.06
"['48', '39']",['28'],0.13,0.52,1.07
"['28', '39']",['48'],0.13,0.56,1.05
['48'],"['21', '38']",0.14,0.26,1.04
['21'],"['48', '38']",0.14,0.43,1.05
['38'],"['48', '21']",0.14,0.18,1.06
"['48', '21']",['38'],0.14,0.8,1.06
"['48', '38']",['21'],0.14,0.33,1.05
"['21', '38']",['48'],0.14,0.55,1.04
['8'],"['21', '38']",0.13,0.25,1.02
['21'],"['8', '38']",0.13,0.4,1.04
['38'],"['8', '21']",0.13,0.17,1.04
"['8', '21']",['38'],0.13,0.79,1.04
"['8', '38']",['21'],0.13,0.33,1.04
"['21', '38']",['8'],0.13,0.51,1.02
['9'],"['11', '29']",0.1,0.24,1.12
['11'],"['9', '29']",0.1,0.2,1.07
['29'],"['9', '11']",0.1,0.26,1.1
"['9', '11']",['29'],0.1,0.43,1.1
"['9', '29']",['11'],0.1,0.56,1.07
"['11', '29']",['9'],0.1,0.49,1.12
['11'],"['38', '14']",0.17,0.33,1.06
['38'],"['11', '14']",0.17,0.22,1.07
['14'],"['11', '38']",0.17,0.43,1.06
"['11', '38']",['14'],0.17,0.42,1.06
"['11', '14']",['38'],0.17,0.81,1.07
"['38', '14']",['11'],0.17,0.55,1.06
['17'],"['11', '14']",0.11,0.23,1.11
['11'],"['17', '14']",0.11,0.2,1.07
['14'],"['17', '11']",0.11,0.27,1.07
"['17', '11']",['14'],0.11,0.42,1.07
"['17', '14']",['11'],0.11,0.56,1.07
"['11', '14']",['17'],0.11,0.51,1.11
['40'],"['9', '11']",0.12,0.26,1.09
['9'],"['40', '11']",0.12,0.28,1.08
['11'],"['40', '9']",0.12,0.23,1.13
"['40', '9']",['11'],0.12,0.59,1.13
"['40', '11']",['9'],0.12,0.47,1.08
"['9', '11']",['40'],0.12,0.5,1.09
['8'],"['48', '28']",0.14,0.28,1.05
['48'],"['8', '28']",0.14,0.27,1.07
['28'],"['8', '48']",0.14,0.29,1.06
"['8', '48']",['28'],0.14,0.52,1.06
"['8', '28']",['48'],0.14,0.57,1.07
"['48', '28']",['8'],0.14,0.52,1.05
['48'],"['40', '35']",0.11,0.2,1.12
['40'],"['48', '35']",0.11,0.23,1.12
['35'],"['48', '40']",0.11,0.29,1.15
"['48', '40']",['35'],0.11,0.43,1.15
"['48', '35']",['40'],0.11,0.51,1.12
"['40', '35']",['48'],0.11,0.59,1.12
['48'],"['17', '28']",0.12,0.23,1.02
['17'],"['48', '28']",0.12,0.27,1.0
['28'],"['48', '17']",0.12,0.25,1.06
"['48', '17']",['28'],0.12,0.52,1.06
"['48', '28']",['17'],0.12,0.46,1.0
"['17', '28']",['48'],0.12,0.54,1.02
['48'],"['9', '17']",0.11,0.21,1.01
['9'],"['48', '17']",0.11,0.26,1.08
['17'],"['48', '9']",0.11,0.24,1.03
"['48', '9']",['17'],0.11,0.47,1.03
"['48', '17']",['9'],0.11,0.47,1.08
"['9', '17']",['48'],0.11,0.53,1.01
['48'],"['11', '14']",0.12,0.22,1.07
['11'],"['48', '14']",0.12,0.23,1.04
['14'],"['48', '11']",0.12,0.3,1.04
"['48', '11']",['14'],0.12,0.41,1.04
"['48', '14']",['11'],0.12,0.54,1.04
"['11', '14']",['48'],0.12,0.57,1.07
['48'],"['38', '14']",0.18,0.33,1.07
['38'],"['48', '14']",0.18,0.23,1.05
['14'],"['48', '38']",0.18,0.44,1.07
"['48', '38']",['14'],0.18,0.42,1.07
"['48', '14']",['38'],0.18,0.8,1.05
"['38', '14']",['48'],0.18,0.57,1.07
['8'],"['48', '17']",0.12,0.25,1.04
['17'],"['8', '48']",0.12,0.27,0.98
['48'],"['8', '17']",0.12,0.23,1.01
"['8', '17']",['48'],0.12,0.54,1.01
"['8', '48']",['17'],0.12,0.45,0.98
"['48', '17']",['8'],0.12,0.52,1.04
['8'],"['48', '38']",0.22,0.44,1.05
['48'],"['8', '38']",0.22,0.41,1.06
['38'],"['8', '48']",0.22,0.29,1.05
"['8', '48']",['38'],0.22,0.79,1.05
"['8', '38']",['48'],0.22,0.56,1.06
"['48', '38']",['8'],0.22,0.52,1.05
['40'],"['48', '28']",0.13,0.28,1.02
['48'],"['40', '28']",0.13,0.24,1.04
['28'],"['40', '48']",0.13,0.26,1.04
"['40', '48']",['28'],0.13,0.51,1.04
"['40', '28']",['48'],0.13,0.55,1.04
"['48', '28']",['40'],0.13,0.47,1.02
['40'],"['8', '39']",0.12,0.27,1.11
['8'],"['40', '39']",0.12,0.25,1.14
['39'],"['40', '8']",0.12,0.27,1.09
"['40', '8']",['39'],0.12,0.5,1.09
"['40', '39']",['8'],0.12,0.57,1.14
"['8', '39']",['40'],0.12,0.51,1.11
['35'],"['11', '38']",0.16,0.44,1.07
['11'],"['35', '38']",0.16,0.31,1.08
['38'],"['11', '35']",0.16,0.21,1.05
"['11', '35']",['38'],0.16,0.79,1.05
"['35', '38']",['11'],0.16,0.56,1.08
"['11', '38']",['35'],0.16,0.4,1.07
['40'],"['38', '14']",0.15,0.32,1.05
['38'],"['40', '14']",0.15,0.2,1.06
['14'],"['40', '38']",0.15,0.37,1.06
"['40', '38']",['14'],0.15,0.42,1.06
"['40', '14']",['38'],0.15,0.8,1.06
"['38', '14']",['40'],0.15,0.48,1.05
['26'],"['11', '38']",0.1,0.43,1.06
['11'],"['26', '38']",0.1,0.2,1.05
['38'],"['26', '11']",0.1,0.14,1.06
"['26', '11']",['38'],0.1,0.8,1.06
"['26', '38']",['11'],0.1,0.55,1.05
"['11', '38']",['26'],0.1,0.26,1.06
['9'],"['11', '28']",0.12,0.28,1.08
['11'],"['9', '28']",0.12,0.23,1.07
['28'],"['9', '11']",0.12,0.25,1.04
"['9', '11']",['28'],0.12,0.51,1.04
"['9', '28']",['11'],0.12,0.56,1.07
"['11', '28']",['9'],0.12,0.47,1.08
['11'],"['38', '7']",0.11,0.22,1.09
['38'],"['11', '7']",0.11,0.15,1.08
['7'],"['11', '38']",0.11,0.45,1.11
"['11', '38']",['7'],0.11,0.28,1.11
"['11', '7']",['38'],0.11,0.82,1.08
"['38', '7']",['11'],0.11,0.57,1.09
['8'],"['17', '11']",0.13,0.27,1.08
['17'],"['8', '11']",0.13,0.29,1.06
['11'],"['8', '17']",0.13,0.26,1.12
"['8', '17']",['11'],0.13,0.59,1.12
"['8', '11']",['17'],0.13,0.48,1.06
"['17', '11']",['8'],0.13,0.54,1.08
['17'],"['11', '29']",0.11,0.24,1.13
['11'],"['17', '29']",0.11,0.21,1.13
['29'],"['17', '11']",0.11,0.28,1.12
"['17', '11']",['29'],0.11,0.44,1.12
"['17', '29']",['11'],0.11,0.59,1.13
"['11', '29']",['17'],0.11,0.52,1.13
['48'],"['38', '7']",0.11,0.21,1.09
['38'],"['48', '7']",0.11,0.15,1.09
['7'],"['48', '38']",0.11,0.46,1.1
"['48', '38']",['7'],0.11,0.28,1.1
"['48', '7']",['38'],0.11,0.83,1.09
"['38', '7']",['48'],0.11,0.58,1.09
['48'],"['11', '38']",0.23,0.43,1.06
['11'],"['48', '38']",0.23,0.44,1.06
['38'],"['48', '11']",0.23,0.3,1.04
"['48', '11']",['38'],0.23,0.79,1.04
"['48', '38']",['11'],0.23,0.55,1.06
"['11', '38']",['48'],0.23,0.56,1.06
['48'],"['17', '11']",0.14,0.26,1.04
['17'],"['48', '11']",0.14,0.3,1.05
['11'],"['48', '17']",0.14,0.27,1.11
"['48', '17']",['11'],0.14,0.58,1.11
"['48', '11']",['17'],0.14,0.48,1.05
"['17', '11']",['48'],0.14,0.55,1.04
['48'],"['9', '11']",0.14,0.27,1.11
['9'],"['48', '11']",0.14,0.33,1.12
['11'],"['48', '9']",0.14,0.27,1.14
"['48', '9']",['11'],0.14,0.6,1.14
"['48', '11']",['9'],0.14,0.49,1.12
"['9', '11']",['48'],0.14,0.59,1.11
['40'],"['17', '28']",0.1,0.23,1.0
['17'],"['40', '28']",0.1,0.23,0.99
['28'],"['40', '17']",0.1,0.21,1.0
"['40', '17']",['28'],0.1,0.49,1.0
"['40', '28']",['17'],0.1,0.46,0.99
"['17', '28']",['40'],0.1,0.46,1.0
['48'],"['29', '38']",0.18,0.33,1.09
['29'],"['48', '38']",0.18,0.45,1.09
['38'],"['48', '29']",0.18,0.23,1.07
"['48', '29']",['38'],0.18,0.81,1.07
"['48', '38']",['29'],0.18,0.42,1.09
"['29', '38']",['48'],0.18,0.58,1.09
['8'],"['28', '29']",0.11,0.21,1.07
['28'],"['8', '29']",0.11,0.22,1.06
['29'],"['8', '28']",0.11,0.27,1.09
"['8', '28']",['29'],0.11,0.43,1.09
"['8', '29']",['28'],0.11,0.52,1.06
"['28', '29']",['8'],0.11,0.53,1.07
['8'],"['48', '39']",0.14,0.27,1.1
['48'],"['8', '39']",0.14,0.26,1.05
['39'],"['8', '48']",0.14,0.3,1.09
"['8', '48']",['39'],0.14,0.5,1.09
"['8', '39']",['48'],0.14,0.56,1.05
"['48', '39']",['8'],0.14,0.55,1.1
['35'],"['11', '39']",0.1,0.28,1.1
['11'],"['35', '39']",0.1,0.2,1.12
['39'],"['11', '35']",0.1,0.22,1.1
"['11', '35']",['39'],0.1,0.5,1.1
"['35', '39']",['11'],0.1,0.58,1.12
"['11', '39']",['35'],0.1,0.41,1.1
['8'],"['29', '38']",0.16,0.33,1.08
['29'],"['8', '38']",0.16,0.42,1.08
['38'],"['8', '29']",0.16,0.22,1.04
"['8', '29']",['38'],0.16,0.79,1.04
"['8', '38']",['29'],0.16,0.42,1.08
"['29', '38']",['8'],0.16,0.54,1.08
['17'],"['11', '28']",0.13,0.28,1.08
['11'],"['17', '28']",0.13,0.25,1.09
['28'],"['17', '11']",0.13,0.27,1.06
"['17', '11']",['28'],0.13,0.52,1.06
"['17', '28']",['11'],0.13,0.57,1.09
"['11', '28']",['17'],0.13,0.5,1.08
['48'],"['35', '28']",0.11,0.22,1.1
['35'],"['48', '28']",0.11,0.31,1.15
['28'],"['48', '35']",0.11,0.23,1.13
"['48', '35']",['28'],0.11,0.55,1.13
"['48', '28']",['35'],0.11,0.42,1.15
"['35', '28']",['48'],0.11,0.58,1.1
['29'],"['38', '14']",0.13,0.34,1.1
['38'],"['29', '14']",0.13,0.17,1.04
['14'],"['29', '38']",0.13,0.33,1.1
"['29', '38']",['14'],0.13,0.44,1.1
"['29', '14']",['38'],0.13,0.79,1.04
"['38', '14']",['29'],0.13,0.43,1.1
['48'],"['11', '29']",0.12,0.23,1.07
['11'],"['48', '29']",0.12,0.23,1.06
['29'],"['48', '11']",0.12,0.31,1.06
"['48', '11']",['29'],0.12,0.42,1.06
"['48', '29']",['11'],0.12,0.55,1.06
"['11', '29']",['48'],0.12,0.57,1.07
['35'],"['11', '28']",0.11,0.29,1.12
['11'],"['35', '28']",0.11,0.21,1.06
['28'],"['11', '35']",0.11,0.22,1.09
"['11', '35']",['28'],0.11,0.53,1.09
"['35', '28']",['11'],0.11,0.55,1.06
"['11', '28']",['35'],0.11,0.42,1.12
['40'],"['8', '28']",0.12,0.27,1.07
['8'],"['40', '28']",0.12,0.25,1.08
['28'],"['40', '8']",0.12,0.25,1.01
"['40', '8']",['28'],0.12,0.49,1.01
"['40', '28']",['8'],0.12,0.54,1.08
"['8', '28']",['40'],0.12,0.49,1.07
['40'],"['33', '38']",0.11,0.25,1.07
['33'],"['40', '38']",0.11,0.38,1.07
['38'],"['40', '33']",0.11,0.15,1.05
"['40', '33']",['38'],0.11,0.79,1.05
"['40', '38']",['33'],0.11,0.32,1.07
"['33', '38']",['40'],0.11,0.49,1.07
['8'],"['48', '11']",0.16,0.32,1.11
['48'],"['8', '11']",0.16,0.3,1.09
['11'],"['8', '48']",0.16,0.31,1.13
"['8', '48']",['11'],0.16,0.59,1.13
"['8', '11']",['48'],0.16,0.58,1.09
"['48', '11']",['8'],0.16,0.55,1.11
['48'],"['26', '38']",0.1,0.2,1.03
['26'],"['48', '38']",0.1,0.43,1.03
['38'],"['48', '26']",0.1,0.14,1.07
"['48', '26']",['38'],0.1,0.81,1.07
"['48', '38']",['26'],0.1,0.25,1.03
"['26', '38']",['48'],0.1,0.54,1.03
['8'],"['11', '39']",0.14,0.29,1.14
['11'],"['8', '39']",0.14,0.27,1.12
['39'],"['8', '11']",0.14,0.31,1.13
"['8', '11']",['39'],0.14,0.51,1.13
"['8', '39']",['11'],0.14,0.59,1.12
"['11', '39']",['8'],0.14,0.57,1.14
['40'],"['48', '39']",0.12,0.26,1.05
['48'],"['40', '39']",0.12,0.22,1.03
['39'],"['40', '48']",0.12,0.26,1.06
"['40', '48']",['39'],0.12,0.48,1.06
"['40', '39']",['48'],0.12,0.55,1.03
"['48', '39']",['40'],0.12,0.48,1.05
['40'],"['35', '38']",0.14,0.31,1.08
['35'],"['40', '38']",0.14,0.39,1.1
['38'],"['40', '35']",0.14,0.19,1.06
"['40', '35']",['38'],0.14,0.8,1.06
"['40', '38']",['35'],0.14,0.41,1.1
"['35', '38']",['40'],0.14,0.49,1.08
['8'],"['9', '11']",0.13,0.26,1.09
['9'],"['8', '11']",0.13,0.3,1.08
['11'],"['8', '9']",0.13,0.25,1.1
"['8', '9']",['11'],0.13,0.58,1.1
"['8', '11']",['9'],0.13,0.47,1.08
"['9', '11']",['8'],0.13,0.54,1.09
['48'],"['9', '28']",0.12,0.23,1.07
['9'],"['48', '28']",0.12,0.29,1.07
['28'],"['48', '9']",0.12,0.25,1.08
"['48', '9']",['28'],0.12,0.53,1.08
"['48', '28']",['9'],0.12,0.46,1.07
"['9', '28']",['48'],0.12,0.57,1.07
['11'],"['17', '35']",0.1,0.2,1.13
['17'],"['35', '11']",0.1,0.22,1.1
['35'],"['17', '11']",0.1,0.28,1.1
"['17', '11']",['35'],0.1,0.41,1.1
"['35', '11']",['17'],0.1,0.5,1.1
"['17', '35']",['11'],0.1,0.59,1.13
['48'],"['28', '14']",0.12,0.22,1.08
['28'],"['48', '14']",0.12,0.24,1.1
['14'],"['48', '28']",0.12,0.3,1.1
"['48', '28']",['14'],0.12,0.44,1.1
"['48', '14']",['28'],0.12,0.54,1.1
"['28', '14']",['48'],0.12,0.57,1.08
['8'],"['40', '17']",0.12,0.24,1.11
['17'],"['8', '40']",0.12,0.26,1.03
['40'],"['8', '17']",0.12,0.26,1.12
"['8', '17']",['40'],0.12,0.51,1.12
"['8', '40']",['17'],0.12,0.47,1.03
"['40', '17']",['8'],0.12,0.55,1.11
['40'],"['17', '39']",0.1,0.23,1.06
['17'],"['40', '39']",0.1,0.23,1.04
['39'],"['40', '17']",0.1,0.23,1.08
"['40', '17']",['39'],0.1,0.49,1.08
"['40', '39']",['17'],0.1,0.48,1.04
"['17', '39']",['40'],0.1,0.48,1.06
['48'],"['9', '29']",0.11,0.2,1.08
['9'],"['48', '29']",0.11,0.24,1.12
['29'],"['48', '9']",0.11,0.27,1.14
"['48', '9']",['29'],0.11,0.45,1.14
"['48', '29']",['9'],0.11,0.49,1.12
"['9', '29']",['48'],0.11,0.57,1.08
['48'],"['17', '38']",0.19,0.36,1.02
['17'],"['48', '38']",0.19,0.42,1.02
['38'],"['48', '17']",0.19,0.26,1.07
"['48', '17']",['38'],0.19,0.81,1.07
"['48', '38']",['17'],0.19,0.47,1.02
"['17', '38']",['48'],0.19,0.54,1.02
['11'],"['14', '39']",0.11,0.21,1.1
['14'],"['11', '39']",0.11,0.27,1.09
['39'],"['11', '14']",0.11,0.24,1.14
"['11', '14']",['39'],0.11,0.52,1.14
"['11', '39']",['14'],0.11,0.43,1.09
"['14', '39']",['11'],0.11,0.57,1.1
['33'],"['11', '38']",0.13,0.43,1.06
['11'],"['33', '38']",0.13,0.25,1.08
['38'],"['33', '11']",0.13,0.17,1.02
"['33', '11']",['38'],0.13,0.77,1.02
"['33', '38']",['11'],0.13,0.56,1.08
"['11', '38']",['33'],0.13,0.32,1.06
['17'],"['21', '38']",0.13,0.28,1.12
['21'],"['17', '38']",0.13,0.4,1.13
['38'],"['17', '21']",0.13,0.17,1.09
"['17', '21']",['38'],0.13,0.82,1.09
"['17', '38']",['21'],0.13,0.36,1.13
"['21', '38']",['17'],0.13,0.51,1.12
['40'],"['8', '48']",0.14,0.31,1.12
['8'],"['40', '48']",0.14,0.28,1.13
['48'],"['40', '8']",0.14,0.26,1.06
"['40', '8']",['48'],0.14,0.56,1.06
"['40', '48']",['8'],0.14,0.56,1.13
"['8', '48']",['40'],0.14,0.51,1.12
['40'],"['8', '11']",0.15,0.32,1.14
['8'],"['40', '11']",0.15,0.29,1.15
['11'],"['40', '8']",0.15,0.28,1.12
"['40', '8']",['11'],0.15,0.58,1.12
"['40', '11']",['8'],0.15,0.57,1.15
"['8', '11']",['40'],0.15,0.52,1.14
['48'],"['17', '29']",0.1,0.19,1.04
['17'],"['48', '29']",0.1,0.23,1.04
['29'],"['48', '17']",0.1,0.26,1.1
"['48', '17']",['29'],0.1,0.43,1.1
"['48', '29']",['17'],0.1,0.47,1.04
"['17', '29']",['48'],0.1,0.55,1.04
['48'],"['29', '39']",0.1,0.2,1.08
['29'],"['48', '39']",0.1,0.27,1.07
['39'],"['48', '29']",0.1,0.23,1.06
"['48', '29']",['39'],0.1,0.48,1.06
"['48', '39']",['29'],0.1,0.42,1.07
"['29', '39']",['48'],0.1,0.57,1.08
['48'],"['33', '11']",0.1,0.19,1.12
['33'],"['48', '11']",0.1,0.33,1.15
['11'],"['48', '33']",0.1,0.19,1.12
"['48', '33']",['11'],0.1,0.58,1.12
"['48', '11']",['33'],0.1,0.35,1.15
"['33', '11']",['48'],0.1,0.59,1.12
['40'],"['11', '14']",0.1,0.23,1.07
['11'],"['40', '14']",0.1,0.2,1.07
['14'],"['40', '11']",0.1,0.26,1.02
"['40', '11']",['14'],0.1,0.4,1.02
"['40', '14']",['11'],0.1,0.56,1.07
"['11', '14']",['40'],0.1,0.49,1.07
['8'],"['48', '29']",0.12,0.24,1.08
['48'],"['8', '29']",0.12,0.22,1.07
['29'],"['8', '48']",0.12,0.3,1.09
"['8', '48']",['29'],0.12,0.43,1.09
"['8', '29']",['48'],0.12,0.57,1.07
"['48', '29']",['8'],0.12,0.54,1.08
['48'],"['33', '38']",0.13,0.25,1.08
['33'],"['48', '38']",0.13,0.44,1.07
['38'],"['48', '33']",0.13,0.18,1.02
"['48', '33']",['38'],0.13,0.77,1.02
"['48', '38']",['33'],0.13,0.32,1.07
"['33', '38']",['48'],0.13,0.57,1.08
['8'],"['35', '11']",0.11,0.22,1.08
['11'],"['8', '35']",0.11,0.21,1.08
['35'],"['8', '11']",0.11,0.3,1.07
"['8', '11']",['35'],0.11,0.39,1.07
"['8', '35']",['11'],0.11,0.57,1.08
"['35', '11']",['8'],0.11,0.54,1.08
['8'],"['11', '14']",0.11,0.23,1.09
['11'],"['8', '14']",0.11,0.22,1.06
['14'],"['8', '11']",0.11,0.29,1.04
"['8', '11']",['14'],0.11,0.41,1.04
"['8', '14']",['11'],0.11,0.56,1.06
"['11', '14']",['8'],0.11,0.54,1.09
['40'],"['9', '28']",0.1,0.22,1.01
['9'],"['40', '28']",0.1,0.23,1.03
['28'],"['40', '9']",0.1,0.21,1.03
"['40', '9']",['28'],0.1,0.5,1.03
"['40', '28']",['9'],0.1,0.45,1.03
"['9', '28']",['40'],0.1,0.46,1.01
['8'],"['40', '35']",0.11,0.22,1.21
['40'],"['8', '35']",0.11,0.23,1.21
['35'],"['8', '40']",0.11,0.29,1.17
"['8', '40']",['35'],0.11,0.43,1.17
"['8', '35']",['40'],0.11,0.55,1.21
"['40', '35']",['8'],0.11,0.6,1.21
['40'],"['9', '17']",0.1,0.22,1.06
['9'],"['40', '17']",0.1,0.23,1.1
['17'],"['40', '9']",0.1,0.22,1.09
"['40', '9']",['17'],0.1,0.5,1.09
"['40', '17']",['9'],0.1,0.48,1.1
"['9', '17']",['40'],0.1,0.48,1.06
['40'],"['48', '38']",0.2,0.43,1.04
['48'],"['40', '38']",0.2,0.37,1.06
['38'],"['40', '48']",0.2,0.26,1.05
"['40', '48']",['38'],0.2,0.79,1.05
"['40', '38']",['48'],0.2,0.56,1.06
"['48', '38']",['40'],0.2,0.48,1.04
['9'],"['17', '11']",0.12,0.28,1.1
['11'],"['9', '17']",0.12,0.23,1.1
['17'],"['9', '11']",0.12,0.26,1.09
"['9', '11']",['17'],0.12,0.5,1.09
