antecedent,consequent,support,confidence,lift
"['18', '39']",['16'],0.06,0.42,1.07
['16'],"['0', '18']",0.06,0.14,1.13
['0'],"['16', '18']",0.06,0.27,1.08
['18'],"['16', '0']",0.06,0.09,1.11
"['16', '0']",['18'],0.06,0.67,1.11
"['16', '18']",['0'],0.06,0.23,1.08
"['0', '18']",['16'],0.06,0.45,1.13
['34'],"['18', '20']",0.06,0.12,1.12
['18'],"['34', '20']",0.06,0.11,1.14
['20'],"['34', '18']",0.06,0.37,1.15
"['34', '18']",['20'],0.06,0.2,1.15
"['34', '20']",['18'],0.06,0.68,1.14
"['18', '20']",['34'],0.06,0.58,1.12
['18'],"['19', '20']",0.05,0.09,1.07
['19'],"['18', '20']",0.05,0.12,1.11
['20'],"['18', '19']",0.05,0.3,1.15
"['18', '19']",['20'],0.05,0.2,1.15
"['18', '20']",['19'],0.05,0.47,1.11
"['19', '20']",['18'],0.05,0.64,1.07
['34'],"['19', '46']",0.06,0.11,1.05
['19'],"['34', '46']",0.06,0.14,1.0
['46'],"['34', '19']",0.06,0.23,0.97
"['34', '19']",['46'],0.06,0.25,0.97
"['34', '46']",['19'],0.06,0.43,1.0
"['19', '46']",['34'],0.06,0.55,1.05
['34'],"['18', '46']",0.09,0.16,1.1
['18'],"['34', '46']",0.09,0.14,1.03
['46'],"['34', '18']",0.09,0.33,1.02
"['34', '18']",['46'],0.09,0.26,1.02
"['34', '46']",['18'],0.09,0.62,1.03
"['18', '46']",['34'],0.09,0.57,1.1
['34'],"['19', '20']",0.05,0.1,1.2
['19'],"['34', '20']",0.05,0.12,1.28
['20'],"['34', '19']",0.05,0.3,1.26
"['34', '19']",['20'],0.05,0.22,1.26
"['34', '20']",['19'],0.05,0.54,1.28
"['19', '20']",['34'],0.05,0.62,1.2
['18'],"['26', '46']",0.05,0.09,1.04
['26'],"['18', '46']",0.05,0.17,1.13
['46'],"['18', '26']",0.05,0.2,0.97
"['18', '26']",['46'],0.05,0.25,0.97
"['18', '46']",['26'],0.05,0.34,1.13
"['26', '46']",['18'],0.05,0.62,1.04
['18'],"['19', '46']",0.07,0.11,1.02
['19'],"['18', '46']",0.07,0.15,1.04
['46'],"['18', '19']",0.07,0.26,0.97
"['18', '19']",['46'],0.07,0.25,0.97
"['18', '46']",['19'],0.07,0.44,1.04
"['19', '46']",['18'],0.07,0.61,1.02
['26'],"['30', '6']",0.06,0.21,1.17
['30'],"['26', '6']",0.06,0.15,1.2
['6'],"['26', '30']",0.06,0.16,1.03
"['26', '30']",['6'],0.06,0.41,1.03
"['26', '6']",['30'],0.06,0.52,1.2
"['30', '6']",['26'],0.06,0.36,1.17
['34'],"['12', '30']",0.08,0.15,1.08
['12'],"['34', '30']",0.08,0.27,1.19
['30'],"['34', '12']",0.08,0.18,1.15
"['34', '12']",['30'],0.08,0.5,1.15
"['34', '30']",['12'],0.08,0.34,1.19
"['12', '30']",['34'],0.08,0.56,1.08
['12'],"['30', '6']",0.06,0.2,1.16
['30'],"['12', '6']",0.06,0.13,1.16
['6'],"['12', '30']",0.06,0.14,1.04
"['12', '30']",['6'],0.06,0.42,1.04
"['12', '6']",['30'],0.06,0.5,1.16
"['30', '6']",['12'],0.06,0.33,1.16
['34'],"['26', '12']",0.05,0.1,1.09
['26'],"['34', '12']",0.05,0.17,1.1
['12'],"['34', '26']",0.05,0.18,1.13
"['34', '26']",['12'],0.05,0.32,1.13
"['34', '12']",['26'],0.05,0.33,1.1
"['26', '12']",['34'],0.05,0.57,1.09
['34'],"['11', '6']",0.06,0.11,1.21
['11'],"['34', '6']",0.06,0.29,1.3
['6'],"['34', '11']",0.06,0.15,1.25
"['34', '11']",['6'],0.06,0.5,1.25
"['34', '6']",['11'],0.06,0.26,1.3
"['11', '6']",['34'],0.06,0.63,1.21
['34'],"['12', '6']",0.07,0.13,1.15
['12'],"['34', '6']",0.07,0.24,1.09
['6'],"['34', '12']",0.07,0.17,1.11
"['34', '12']",['6'],0.07,0.45,1.11
"['34', '6']",['12'],0.07,0.31,1.09
"['12', '6']",['34'],0.07,0.6,1.15
['34'],"['30', '6']",0.1,0.19,1.09
['30'],"['34', '6']",0.1,0.23,1.02
['6'],"['34', '30']",0.1,0.25,1.08
"['34', '30']",['6'],0.1,0.43,1.08
"['34', '6']",['30'],0.1,0.44,1.02
"['30', '6']",['34'],0.1,0.56,1.09
['34'],"['26', '6']",0.07,0.13,1.09
['26'],"['34', '6']",0.07,0.22,0.99
['6'],"['34', '26']",0.07,0.17,1.04
"['34', '26']",['6'],0.07,0.42,1.04
"['34', '6']",['26'],0.07,0.3,0.99
"['26', '6']",['34'],0.07,0.57,1.09
['26'],"['12', '30']",0.05,0.17,1.22
['12'],"['26', '30']",0.05,0.18,1.2
['30'],"['26', '12']",0.05,0.12,1.3
"['26', '12']",['30'],0.05,0.56,1.3
"['26', '30']",['12'],0.05,0.34,1.2
"['12', '30']",['26'],0.05,0.37,1.22
['34'],"['29', '30']",0.05,0.1,1.12
['29'],"['34', '30']",0.05,0.26,1.14
['30'],"['34', '29']",0.05,0.12,1.06
"['34', '29']",['30'],0.05,0.46,1.06
"['34', '30']",['29'],0.05,0.22,1.14
"['29', '30']",['34'],0.05,0.58,1.12
['1'],"['19', '6']",0.09,0.21,1.15
['19'],"['1', '6']",0.09,0.21,1.13
['6'],"['1', '19']",0.09,0.22,1.19
"['1', '19']",['6'],0.09,0.48,1.19
"['1', '6']",['19'],0.09,0.48,1.13
"['19', '6']",['1'],0.09,0.47,1.15
['32'],"['1', '6']",0.06,0.19,1.04
['1'],"['32', '6']",0.06,0.13,1.13
['6'],"['32', '1']",0.06,0.14,1.1
"['32', '1']",['6'],0.06,0.44,1.1
"['32', '6']",['1'],0.06,0.46,1.13
"['1', '6']",['32'],0.06,0.3,1.04
['32'],"['18', '6']",0.07,0.25,1.03
['18'],"['32', '6']",0.07,0.12,1.04
['6'],"['32', '18']",0.07,0.18,1.0
"['32', '18']",['6'],0.07,0.4,1.0
"['32', '6']",['18'],0.07,0.62,1.04
"['18', '6']",['32'],0.07,0.3,1.03
['1'],"['18', '6']",0.12,0.28,1.14
['18'],"['1', '6']",0.12,0.19,1.07
['6'],"['1', '18']",0.12,0.29,1.11
"['1', '18']",['6'],0.12,0.45,1.11
"['1', '6']",['18'],0.12,0.64,1.07
"['18', '6']",['1'],0.12,0.47,1.14
['18'],"['19', '6']",0.12,0.19,1.05
['19'],"['18', '6']",0.12,0.27,1.11
['6'],"['18', '19']",0.12,0.29,1.1
"['18', '19']",['6'],0.12,0.44,1.1
"['18', '6']",['19'],0.12,0.47,1.11
"['19', '6']",['18'],0.12,0.63,1.05
['32'],"['19', '6']",0.06,0.19,1.06
['19'],"['32', '6']",0.06,0.13,1.12
['6'],"['32', '19']",0.06,0.14,1.08
"['32', '19']",['6'],0.06,0.43,1.08
"['32', '6']",['19'],0.06,0.48,1.12
"['19', '6']",['32'],0.06,0.31,1.06
['18'],"['19', '15']",0.06,0.1,1.05
['19'],"['18', '15']",0.06,0.14,1.1
['15'],"['18', '19']",0.06,0.28,1.07
"['18', '19']",['15'],0.06,0.23,1.07
"['18', '15']",['19'],0.06,0.47,1.1
"['19', '15']",['18'],0.06,0.63,1.05
['1'],"['18', '38']",0.05,0.13,1.01
['18'],"['1', '38']",0.05,0.09,1.02
['38'],"['1', '18']",0.05,0.26,1.0
"['1', '18']",['38'],0.05,0.2,1.0
"['1', '38']",['18'],0.05,0.61,1.02
"['18', '38']",['1'],0.05,0.42,1.01
['48'],"['18', '19']",0.09,0.26,1.0
['18'],"['48', '19']",0.09,0.16,1.01
['19'],"['48', '18']",0.09,0.22,1.03
"['48', '18']",['19'],0.09,0.44,1.03
"['48', '19']",['18'],0.09,0.61,1.01
"['18', '19']",['48'],0.09,0.35,1.0
['48'],"['26', '19']",0.05,0.15,1.1
['26'],"['48', '19']",0.05,0.18,1.14
['19'],"['48', '26']",0.05,0.13,1.08
"['48', '26']",['19'],0.05,0.46,1.08
"['48', '19']",['26'],0.05,0.35,1.14
"['26', '19']",['48'],0.05,0.39,1.1
['18'],"['19', '38']",0.06,0.1,1.07
['19'],"['18', '38']",0.06,0.14,1.13
['38'],"['18', '19']",0.06,0.3,1.13
"['18', '19']",['38'],0.06,0.23,1.13
"['18', '38']",['19'],0.06,0.48,1.13
"['19', '38']",['18'],0.06,0.64,1.07
['18'],"['26', '15']",0.05,0.09,1.05
['26'],"['18', '15']",0.05,0.17,1.31
['15'],"['18', '26']",0.05,0.24,1.17
"['18', '26']",['15'],0.05,0.25,1.17
"['18', '15']",['26'],0.05,0.4,1.31
"['26', '15']",['18'],0.05,0.63,1.05
['1'],"['18', '15']",0.06,0.14,1.07
['18'],"['1', '15']",0.06,0.1,1.06
['15'],"['1', '18']",0.06,0.27,1.02
"['1', '18']",['15'],0.06,0.22,1.02
"['1', '15']",['18'],0.06,0.64,1.06
"['18', '15']",['1'],0.06,0.44,1.07
['48'],"['18', '26']",0.08,0.22,1.08
['18'],"['48', '26']",0.08,0.13,1.13
['26'],"['48', '18']",0.08,0.26,1.21
"['48', '18']",['26'],0.08,0.37,1.21
"['48', '26']",['18'],0.08,0.68,1.13
"['18', '26']",['48'],0.08,0.38,1.08
['1'],"['18', '46']",0.06,0.15,1.02
['18'],"['1', '46']",0.06,0.1,1.01
['46'],"['1', '18']",0.06,0.24,0.94
"['1', '18']",['46'],0.06,0.24,0.94
"['1', '46']",['18'],0.06,0.61,1.01
"['18', '46']",['1'],0.06,0.42,1.02
['32'],"['18', '46']",0.05,0.18,1.18
['18'],"['32', '46']",0.05,0.09,1.05
['46'],"['32', '18']",0.05,0.2,1.09
"['32', '18']",['46'],0.05,0.28,1.09
"['32', '46']",['18'],0.05,0.63,1.05
"['18', '46']",['32'],0.05,0.35,1.18
['32'],"['48', '18']",0.07,0.25,1.18
['48'],"['32', '18']",0.07,0.21,1.13
['18'],"['32', '48']",0.07,0.12,1.07
"['32', '48']",['18'],0.07,0.64,1.07
"['32', '18']",['48'],0.07,0.4,1.13
"['48', '18']",['32'],0.07,0.35,1.18
['48'],"['1', '19']",0.06,0.18,1.0
['1'],"['48', '19']",0.06,0.16,1.01
['19'],"['48', '1']",0.06,0.15,1.07
"['48', '1']",['19'],0.06,0.45,1.07
"['48', '19']",['1'],0.06,0.42,1.01
"['1', '19']",['48'],0.06,0.35,1.0
['48'],"['18', '46']",0.06,0.16,1.09
['18'],"['48', '46']",0.06,0.1,0.97
['46'],"['48', '18']",0.06,0.22,1.05
"['48', '18']",['46'],0.06,0.27,1.05
"['48', '46']",['18'],0.06,0.58,0.97
"['18', '46']",['48'],0.06,0.38,1.09
['48'],"['1', '18']",0.09,0.26,0.99
['1'],"['48', '18']",0.09,0.22,1.04
['18'],"['48', '1']",0.09,0.15,1.07
"['48', '1']",['18'],0.09,0.64,1.07
"['48', '18']",['1'],0.09,0.43,1.04
"['1', '18']",['48'],0.09,0.35,0.99
['48'],"['18', '28']",0.05,0.15,0.98
['18'],"['48', '28']",0.05,0.09,1.01
['28'],"['48', '18']",0.05,0.22,1.05
"['48', '18']",['28'],0.05,0.25,1.05
"['48', '28']",['18'],0.05,0.6,1.01
"['18', '28']",['48'],0.05,0.35,0.98
['0'],"['1', '14']",0.05,0.26,1.08
['1'],"['0', '14']",0.05,0.13,1.04
['14'],"['0', '1']",0.05,0.1,1.04
"['0', '1']",['14'],0.05,0.6,1.04
"['0', '14']",['1'],0.05,0.43,1.04
"['1', '14']",['0'],0.05,0.23,1.08
['0'],"['14', '30']",0.06,0.28,1.12
['14'],"['0', '30']",0.06,0.1,1.01
['30'],"['0', '14']",0.06,0.14,1.08
"['0', '14']",['30'],0.06,0.47,1.08
"['0', '30']",['14'],0.06,0.58,1.01
"['14', '30']",['0'],0.06,0.24,1.12
['48'],"['1', '30']",0.07,0.19,1.08
['1'],"['48', '30']",0.07,0.17,1.02
['30'],"['48', '1']",0.07,0.16,1.12
"['48', '1']",['30'],0.07,0.49,1.12
"['48', '30']",['1'],0.07,0.42,1.02
"['1', '30']",['48'],0.07,0.38,1.08
['48'],"['26', '30']",0.06,0.17,1.13
['26'],"['48', '30']",0.06,0.2,1.22
['30'],"['48', '26']",0.06,0.14,1.21
"['48', '26']",['30'],0.06,0.52,1.21
"['48', '30']",['26'],0.06,0.37,1.22
"['26', '30']",['48'],0.06,0.4,1.13
['48'],"['1', '14']",0.09,0.25,1.04
['1'],"['48', '14']",0.09,0.21,0.96
['14'],"['48', '1']",0.09,0.15,1.07
"['48', '1']",['14'],0.09,0.62,1.07
"['48', '14']",['1'],0.09,0.39,0.96
"['1', '14']",['48'],0.09,0.37,1.04
['48'],"['26', '14']",0.08,0.22,1.15
['26'],"['48', '14']",0.08,0.25,1.13
['14'],"['48', '26']",0.08,0.13,1.15
"['48', '26']",['14'],0.08,0.66,1.15
"['48', '14']",['26'],0.08,0.35,1.13
"['26', '14']",['48'],0.08,0.41,1.15
['2'],"['14', '30']",0.06,0.28,1.13
['14'],"['2', '30']",0.06,0.11,1.17
['30'],"['2', '14']",0.06,0.14,1.03
"['2', '14']",['30'],0.06,0.44,1.03
"['2', '30']",['14'],0.06,0.67,1.17
"['14', '30']",['2'],0.06,0.24,1.13
['0'],"['1', '18']",0.05,0.25,0.95
['1'],"['0', '18']",0.05,0.13,1.0
['18'],"['0', '1']",0.05,0.09,0.96
"['0', '1']",['18'],0.05,0.57,0.96
"['0', '18']",['1'],0.05,0.41,1.0
"['1', '18']",['0'],0.05,0.2,0.95
['48'],"['18', '14']",0.14,0.39,1.06
['18'],"['48', '14']",0.14,0.23,1.02
['14'],"['48', '18']",0.14,0.24,1.12
"['48', '18']",['14'],0.14,0.64,1.12
"['48', '14']",['18'],0.14,0.61,1.02
"['18', '14']",['48'],0.14,0.37,1.06
['48'],"['0', '14']",0.05,0.15,1.2
['0'],"['48', '14']",0.05,0.25,1.15
['14'],"['48', '0']",0.05,0.09,1.21
"['48', '0']",['14'],0.05,0.7,1.21
"['48', '14']",['0'],0.05,0.24,1.15
"['0', '14']",['48'],0.05,0.42,1.2
['18'],"['2', '14']",0.09,0.15,1.1
['2'],"['18', '14']",0.09,0.42,1.16
['14'],"['18', '2']",0.09,0.16,1.17
"['18', '2']",['14'],0.09,0.68,1.17
"['18', '14']",['2'],0.09,0.25,1.16
"['2', '14']",['18'],0.09,0.66,1.1
['0'],"['18', '14']",0.08,0.37,1.01
['18'],"['0', '14']",0.08,0.13,1.02
['14'],"['0', '18']",0.08,0.14,1.06
"['0', '18']",['14'],0.08,0.61,1.06
"['0', '14']",['18'],0.08,0.61,1.02
"['18', '14']",['0'],0.08,0.21,1.01
['48'],"['18', '2']",0.05,0.15,1.09
['18'],"['48', '2']",0.05,0.09,1.01
['2'],"['48', '18']",0.05,0.24,1.14
"['48', '18']",['2'],0.05,0.24,1.14
"['48', '2']",['18'],0.05,0.61,1.01
"['18', '2']",['48'],0.05,0.39,1.09
['48'],"['2', '14']",0.06,0.16,1.18
['2'],"['48', '14']",0.06,0.27,1.2
['14'],"['48', '2']",0.06,0.1,1.16
"['48', '2']",['14'],0.06,0.67,1.16
"['48', '14']",['2'],0.06,0.26,1.2
"['2', '14']",['48'],0.06,0.42,1.18
['0'],"['18', '30']",0.06,0.3,1.1
['18'],"['0', '30']",0.06,0.1,1.02
['30'],"['0', '18']",0.06,0.15,1.14
"['0', '18']",['30'],0.06,0.49,1.14
"['0', '30']",['18'],0.06,0.61,1.02
"['18', '30']",['0'],0.06,0.23,1.1
['48'],"['18', '30']",0.1,0.29,1.1
['18'],"['48', '30']",0.1,0.17,1.06
['30'],"['48', '18']",0.1,0.24,1.13
"['48', '18']",['30'],0.1,0.49,1.13
"['48', '30']",['18'],0.1,0.64,1.06
"['18', '30']",['48'],0.1,0.39,1.1
['18'],"['2', '30']",0.06,0.09,1.03
['2'],"['18', '30']",0.06,0.26,0.98
['30'],"['18', '2']",0.06,0.13,0.96
"['18', '2']",['30'],0.06,0.42,0.96
"['18', '30']",['2'],0.06,0.21,0.98
"['2', '30']",['18'],0.06,0.62,1.03
['1'],"['2', '14']",0.06,0.15,1.12
['2'],"['1', '14']",0.06,0.29,1.23
['14'],"['1', '2']",0.06,0.11,1.18
"['1', '2']",['14'],0.06,0.68,1.18
"['1', '14']",['2'],0.06,0.26,1.23
"['2', '14']",['1'],0.06,0.46,1.12
['1'],"['18', '2']",0.06,0.14,1.06
['18'],"['1', '2']",0.06,0.1,1.05
['2'],"['1', '18']",0.06,0.27,1.05
"['1', '18']",['2'],0.06,0.23,1.05
"['1', '2']",['18'],0.06,0.63,1.05
"['18', '2']",['1'],0.06,0.44,1.06
['49'],"['18', '12']",0.06,0.21,1.14
['18'],"['49', '12']",0.06,0.1,1.13
['12'],"['49', '18']",0.06,0.22,1.15
"['49', '18']",['12'],0.06,0.33,1.15
"['49', '12']",['18'],0.06,0.68,1.13
"['18', '12']",['49'],0.06,0.34,1.14
['16'],"['49', '34']",0.07,0.18,1.11
['49'],"['16', '34']",0.07,0.24,1.11
['34'],"['16', '49']",0.07,0.14,1.08
"['16', '49']",['34'],0.07,0.56,1.08
"['16', '34']",['49'],0.07,0.33,1.11
"['49', '34']",['16'],0.07,0.44,1.11
['18'],"['6', '39']",0.06,0.1,1.1
['6'],"['18', '39']",0.06,0.16,1.07
['39'],"['18', '6']",0.06,0.26,1.07
"['18', '6']",['39'],0.06,0.25,1.07
"['18', '39']",['6'],0.06,0.43,1.07
"['6', '39']",['18'],0.06,0.66,1.1
['41'],"['34', '18']",0.05,0.36,1.11
['34'],"['41', '18']",0.05,0.1,1.12
['18'],"['41', '34']",0.05,0.09,1.1
"['41', '34']",['18'],0.05,0.66,1.1
"['41', '18']",['34'],0.05,0.58,1.12
"['34', '18']",['41'],0.05,0.16,1.11
['34'],"['18', '42']",0.09,0.17,1.15
['18'],"['34', '42']",0.09,0.15,1.11
['42'],"['34', '18']",0.09,0.37,1.15
"['34', '18']",['42'],0.09,0.27,1.15
"['34', '42']",['18'],0.09,0.66,1.11
"['18', '42']",['34'],0.09,0.6,1.15
['49'],"['12', '14']",0.06,0.19,1.11
['12'],"['49', '14']",0.06,0.2,1.13
['14'],"['49', '12']",0.06,0.1,1.09
"['49', '12']",['14'],0.06,0.63,1.09
"['49', '14']",['12'],0.06,0.32,1.13
"['12', '14']",['49'],0.06,0.33,1.11
['16'],"['14', '39']",0.06,0.14,1.02
['14'],"['16', '39']",0.06,0.1,1.03
['39'],"['16', '14']",0.06,0.24,1.05
"['16', '14']",['39'],0.06,0.25,1.05
"['16', '39']",['14'],0.06,0.59,1.03
"['14', '39']",['16'],0.06,0.4,1.02
['34'],"['6', '39']",0.06,0.12,1.25
['6'],"['34', '39']",0.06,0.15,1.17
['39'],"['34', '6']",0.06,0.26,1.16
"['34', '6']",['39'],0.06,0.27,1.16
"['34', '39']",['6'],0.06,0.47,1.17
"['6', '39']",['34'],0.06,0.65,1.25
['16'],"['34', '6']",0.09,0.24,1.07
['34'],"['16', '6']",0.09,0.18,1.15
['6'],"['16', '34']",0.09,0.24,1.09
"['16', '34']",['6'],0.09,0.44,1.09
"['16', '6']",['34'],0.09,0.6,1.15
"['34', '6']",['16'],0.09,0.42,1.07
['18'],"['14', '39']",0.09,0.15,1.05
['14'],"['18', '39']",0.09,0.16,1.07
['39'],"['18', '14']",0.09,0.38,1.04
"['18', '14']",['39'],0.09,0.25,1.04
"['18', '39']",['14'],0.09,0.61,1.07
"['14', '39']",['18'],0.09,0.63,1.05
['34'],"['18', '12']",0.1,0.19,1.05
['18'],"['34', '12']",0.1,0.17,1.07
['12'],"['34', '18']",0.1,0.35,1.08
"['34', '18']",['12'],0.1,0.31,1.08
"['34', '12']",['18'],0.1,0.64,1.07
"['18', '12']",['34'],0.1,0.55,1.05
['16'],"['12', '14']",0.07,0.19,1.07
['12'],"['16', '14']",0.07,0.26,1.13
['14'],"['16', '12']",0.07,0.13,1.11
"['16', '12']",['14'],0.07,0.64,1.11
"['16', '14']",['12'],0.07,0.32,1.13
"['12', '14']",['16'],0.07,0.42,1.07
['16'],"['18', '6']",0.1,0.26,1.07
['18'],"['16', '6']",0.1,0.17,1.1
['6'],"['16', '18']",0.1,0.26,1.05
"['16', '18']",['6'],0.1,0.42,1.05
"['16', '6']",['18'],0.1,0.66,1.1
"['18', '6']",['16'],0.1,0.42,1.07
['16'],"['14', '6']",0.1,0.25,1.02
['14'],"['16', '6']",0.1,0.17,1.08
['6'],"['16', '14']",0.1,0.25,1.06
"['16', '14']",['6'],0.1,0.43,1.06
"['16', '6']",['14'],0.1,0.62,1.08
"['14', '6']",['16'],0.1,0.4,1.02
['16'],"['34', '18']",0.14,0.37,1.13
['34'],"['16', '18']",0.14,0.28,1.12
['18'],"['16', '34']",0.14,0.24,1.11
"['16', '34']",['18'],0.14,0.67,1.11
"['16', '18']",['34'],0.14,0.58,1.12
"['34', '18']",['16'],0.14,0.44,1.13
['49'],"['18', '6']",0.08,0.28,1.14
['18'],"['49', '6']",0.08,0.14,1.09
['6'],"['49', '18']",0.08,0.21,1.09
"['49', '18']",['6'],0.08,0.44,1.09
"['49', '6']",['18'],0.08,0.65,1.09
"['18', '6']",['49'],0.08,0.34,1.14
['46'],"['34', '14']",0.08,0.32,1.04
['34'],"['46', '14']",0.08,0.16,1.04
['14'],"['34', '46']",0.08,0.14,1.04
"['34', '46']",['14'],0.08,0.6,1.04
"['46', '14']",['34'],0.08,0.54,1.04
"['34', '14']",['46'],0.08,0.27,1.04
['16'],"['49', '14']",0.08,0.19,1.06
['49'],"['16', '14']",0.08,0.25,1.1
['14'],"['16', '49']",0.08,0.13,1.03
"['16', '49']",['14'],0.08,0.59,1.03
"['16', '14']",['49'],0.08,0.33,1.1
"['49', '14']",['16'],0.08,0.42,1.06
['34'],"['14', '39']",0.08,0.16,1.12
['14'],"['34', '39']",0.08,0.14,1.09
['39'],"['34', '14']",0.08,0.35,1.13
"['34', '14']",['39'],0.08,0.27,1.13
"['34', '39']",['14'],0.08,0.63,1.09
"['14', '39']",['34'],0.08,0.58,1.12
['18'],"['6', '15']",0.06,0.09,0.99
['6'],"['18', '15']",0.06,0.14,1.06
['15'],"['18', '6']",0.06,0.26,1.04
"['18', '6']",['15'],0.06,0.22,1.04
"['18', '15']",['6'],0.06,0.43,1.06
"['6', '15']",['18'],0.06,0.6,0.99
['42'],"['18', '14']",0.09,0.4,1.09
['18'],"['42', '14']",0.09,0.16,1.12
['14'],"['42', '18']",0.09,0.16,1.1
"['42', '18']",['14'],0.09,0.64,1.1
"['42', '14']",['18'],0.09,0.67,1.12
"['18', '14']",['42'],0.09,0.26,1.09
['34'],"['18', '39']",0.09,0.16,1.13
['18'],"['34', '39']",0.09,0.14,1.09
['39'],"['34', '18']",0.09,0.36,1.11
"['34', '18']",['39'],0.09,0.26,1.11
"['34', '39']",['18'],0.09,0.65,1.09
"['18', '39']",['34'],0.09,0.58,1.13
['16'],"['49', '18']",0.09,0.22,1.16
['49'],"['16', '18']",0.09,0.29,1.19
['18'],"['16', '49']",0.09,0.15,1.15
"['16', '49']",['18'],0.09,0.69,1.15
"['16', '18']",['49'],0.09,0.36,1.19
"['49', '18']",['16'],0.09,0.46,1.16
['14'],"['6', '15']",0.06,0.1,1.07
['6'],"['14', '15']",0.06,0.14,1.14
['15'],"['14', '6']",0.06,0.27,1.09
"['14', '6']",['15'],0.06,0.24,1.09
"['14', '15']",['6'],0.06,0.46,1.14
"['6', '15']",['14'],0.06,0.62,1.07
['46'],"['18', '14']",0.09,0.36,0.98
['18'],"['46', '14']",0.09,0.15,1.0
['14'],"['18', '46']",0.09,0.16,1.07
"['18', '46']",['14'],0.09,0.61,1.07
"['46', '14']",['18'],0.09,0.6,1.0
"['18', '14']",['46'],0.09,0.25,0.98
['34'],"['6', '15']",0.06,0.11,1.2
['6'],"['34', '15']",0.06,0.14,1.2
['15'],"['34', '6']",0.06,0.27,1.19
"['34', '6']",['15'],0.06,0.26,1.19
"['34', '15']",['6'],0.06,0.48,1.2
"['6', '15']",['34'],0.06,0.62,1.2
['42'],"['34', '14']",0.08,0.35,1.13
['34'],"['42', '14']",0.08,0.16,1.13
['14'],"['42', '34']",0.08,0.14,1.07
"['42', '34']",['14'],0.08,0.62,1.07
"['42', '14']",['34'],0.08,0.59,1.13
"['34', '14']",['42'],0.08,0.27,1.13
['16'],"['14', '15']",0.05,0.14,1.1
['14'],"['16', '15']",0.05,0.09,1.01
['15'],"['16', '14']",0.05,0.25,1.09
"['16', '14']",['15'],0.05,0.24,1.09
"['16', '15']",['14'],0.05,0.58,1.01
"['14', '15']",['16'],0.05,0.43,1.1
['18'],"['11', '6']",0.06,0.1,1.03
['11'],"['18', '6']",0.06,0.29,1.16
['6'],"['18', '11']",0.06,0.14,1.13
"['18', '11']",['6'],0.06,0.45,1.13
"['18', '6']",['11'],0.06,0.23,1.16
"['11', '6']",['18'],0.06,0.62,1.03
['34'],"['18', '15']",0.08,0.15,1.12
['18'],"['34', '15']",0.08,0.13,1.05
['15'],"['34', '18']",0.08,0.35,1.07
"['34', '18']",['15'],0.08,0.23,1.07
"['34', '15']",['18'],0.08,0.63,1.05
"['18', '15']",['34'],0.08,0.58,1.12
['12'],"['6', '14']",0.08,0.27,1.09
['6'],"['12', '14']",0.08,0.19,1.08
['14'],"['12', '6']",0.08,0.13,1.13
"['12', '6']",['14'],0.08,0.65,1.13
"['12', '14']",['6'],0.08,0.44,1.08
"['6', '14']",['12'],0.08,0.31,1.09
['42'],"['14', '6']",0.06,0.26,1.05
['14'],"['42', '6']",0.06,0.11,1.07
['6'],"['42', '14']",0.06,0.15,1.08
"['42', '14']",['6'],0.06,0.43,1.08
"['42', '6']",['14'],0.06,0.62,1.07
"['14', '6']",['42'],0.06,0.25,1.05
['49'],"['34', '12']",0.05,0.17,1.12
['34'],"['49', '12']",0.05,0.1,1.09
['12'],"['49', '34']",0.05,0.18,1.12
"['49', '34']",['12'],0.05,0.32,1.12
"['49', '12']",['34'],0.05,0.56,1.09
"['34', '12']",['49'],0.05,0.33,1.12
['18'],"['12', '6']",0.08,0.13,1.1
['12'],"['18', '6']",0.08,0.27,1.09
['6'],"['18', '12']",0.08,0.19,1.04
"['18', '12']",['6'],0.08,0.42,1.04
"['18', '6']",['12'],0.08,0.31,1.09
"['12', '6']",['18'],0.08,0.66,1.1
['16'],"['18', '46']",0.07,0.17,1.14
['18'],"['16', '46']",0.07,0.11,1.05
['46'],"['16', '18']",0.07,0.26,1.05
"['16', '18']",['46'],0.07,0.27,1.05
"['16', '46']",['18'],0.07,0.63,1.05
"['18', '46']",['16'],0.07,0.45,1.14
['18'],"['42', '6']",0.06,0.11,1.07
['42'],"['18', '6']",0.06,0.27,1.09
['6'],"['18', '42']",0.06,0.16,1.07
"['18', '42']",['6'],0.06,0.43,1.07
"['18', '6']",['42'],0.06,0.26,1.09
"['42', '6']",['18'],0.06,0.64,1.07
['46'],"['49', '14']",0.05,0.2,1.09
['49'],"['46', '14']",0.05,0.17,1.11
['14'],"['49', '46']",0.05,0.09,1.04
"['49', '46']",['14'],0.05,0.6,1.04
"['46', '14']",['49'],0.05,0.33,1.11
"['49', '14']",['46'],0.05,0.28,1.09
['16'],"['42', '34']",0.06,0.15,1.1
['42'],"['16', '34']",0.06,0.24,1.12
['34'],"['16', '42']",0.06,0.11,1.13
"['16', '42']",['34'],0.06,0.59,1.13
"['16', '34']",['42'],0.06,0.27,1.12
"['42', '34']",['16'],0.06,0.43,1.1
['49'],"['18', '46']",0.06,0.19,1.26
['18'],"['49', '46']",0.06,0.09,1.11
['46'],"['49', '18']",0.06,0.22,1.14
"['49', '18']",['46'],0.06,0.29,1.14
"['49', '46']",['18'],0.06,0.66,1.11
