antecedent,consequent,support,confidence,lift
"['9', '35']",['38'],0.13,0.8,1.05
"['35', '38']",['9'],0.13,0.46,1.06
"['9', '38']",['35'],0.13,0.4,1.08
['35'],"['17', '36']",0.12,0.31,1.07
"['17', '35']",['36'],0.12,0.67,1.06
"['35', '36']",['17'],0.12,0.47,1.02
"['17', '36']",['35'],0.12,0.4,1.07
['35'],['11'],0.2,0.55,1.06
['11'],['35'],0.2,0.39,1.06
['35'],"['11', '38']",0.16,0.44,1.07
['11'],"['35', '38']",0.16,0.31,1.08
"['11', '35']",['38'],0.16,0.79,1.05
"['35', '38']",['11'],0.16,0.56,1.08
"['11', '38']",['35'],0.16,0.4,1.07
"['35', '47']",['28'],0.1,0.58,1.18
"['35', '28']",['47'],0.1,0.51,1.14
"['28', '47']",['35'],0.1,0.44,1.19
['35'],"['11', '36', '38']",0.11,0.31,1.14
"['11', '35']","['36', '38']",0.11,0.56,1.15
"['35', '36']","['11', '38']",0.11,0.46,1.12
"['35', '38']","['11', '36']",0.11,0.4,1.16
"['11', '36']","['35', '38']",0.11,0.33,1.16
"['11', '35', '36']",['38'],0.11,0.81,1.07
"['11', '35', '38']",['36'],0.11,0.7,1.12
"['35', '36', '38']",['11'],0.11,0.57,1.1
"['11', '36', '38']",['35'],0.11,0.42,1.14
['35'],"['38', '47']",0.14,0.38,1.09
['47'],"['35', '38']",0.14,0.31,1.09
"['35', '47']",['38'],0.14,0.81,1.07
"['35', '38']",['47'],0.14,0.48,1.09
"['38', '47']",['35'],0.14,0.4,1.09
['35'],"['8', '48']",0.11,0.3,1.11
"['8', '35']",['48'],0.11,0.58,1.09
"['48', '35']",['8'],0.11,0.54,1.09
"['8', '48']",['35'],0.11,0.41,1.11
"['40', '35']","['36', '38']",0.1,0.56,1.16
"['35', '36']","['40', '38']",0.1,0.4,1.14
"['35', '38']","['40', '36']",0.1,0.35,1.19
"['40', '36']","['35', '38']",0.1,0.34,1.19
"['40', '35', '36']",['38'],0.1,0.79,1.05
"['40', '35', '38']",['36'],0.1,0.7,1.12
"['35', '36', '38']",['40'],0.1,0.5,1.1
"['40', '36', '38']",['35'],0.1,0.44,1.19
['35'],"['17', '38']",0.14,0.39,1.08
['17'],"['35', '38']",0.14,0.31,1.08
"['17', '35']",['38'],0.14,0.82,1.08
"['35', '38']",['17'],0.14,0.49,1.08
"['17', '38']",['35'],0.14,0.4,1.08
['35'],"['48', '36', '38']",0.11,0.31,1.14
"['48', '35']","['36', '38']",0.11,0.54,1.12
"['35', '36']","['48', '38']",0.11,0.45,1.09
"['35', '38']","['48', '36']",0.11,0.39,1.17
"['48', '36']","['35', '38']",0.11,0.34,1.17
"['48', '35', '36']",['38'],0.11,0.8,1.06
"['48', '35', '38']",['36'],0.11,0.69,1.09
"['35', '36', '38']",['48'],0.11,0.57,1.07
"['48', '36', '38']",['35'],0.11,0.42,1.14
['35'],['17'],0.17,0.47,1.03
['17'],['35'],0.17,0.38,1.03
['35'],"['43', '36']",0.12,0.32,1.18
"['43', '35']",['36'],0.12,0.72,1.15
"['35', '36']",['43'],0.12,0.47,1.17
"['43', '36']",['35'],0.12,0.44,1.18
['35'],"['8', '36']",0.14,0.37,1.14
"['8', '35']",['36'],0.14,0.7,1.11
"['35', '36']",['8'],0.14,0.54,1.09
"['8', '36']",['35'],0.14,0.42,1.14
['35'],"['48', '36']",0.14,0.38,1.13
"['48', '35']",['36'],0.14,0.68,1.08
"['35', '36']",['48'],0.14,0.56,1.06
"['48', '36']",['35'],0.14,0.42,1.13
"['17', '35']",['11'],0.1,0.59,1.13
"['11', '35']",['17'],0.1,0.5,1.1
"['17', '11']",['35'],0.1,0.41,1.1
"['35', '14']",['36'],0.11,0.68,1.08
"['35', '36']",['14'],0.11,0.43,1.08
"['36', '14']",['35'],0.11,0.42,1.14
['35'],"['48', '28']",0.11,0.31,1.15
"['35', '28']",['48'],0.11,0.58,1.1
"['48', '35']",['28'],0.11,0.55,1.13
"['48', '28']",['35'],0.11,0.42,1.15
['35'],['9'],0.17,0.45,1.03
['9'],['35'],0.17,0.38,1.03
"['40', '35']",['8'],0.11,0.6,1.21
"['8', '35']",['40'],0.11,0.55,1.21
"['40', '8']",['35'],0.11,0.43,1.17
"['3', '35']","['36', '38']",0.1,0.57,1.18
"['35', '36']","['3', '38']",0.1,0.42,1.12
"['35', '38']","['3', '36']",0.1,0.36,1.16
"['3', '36']","['35', '38']",0.1,0.34,1.16
"['3', '35', '36']",['38'],0.1,0.82,1.09
"['3', '35', '38']",['36'],0.1,0.72,1.14
"['35', '36', '38']",['3'],0.1,0.53,1.09
"['3', '36', '38']",['35'],0.1,0.42,1.15
['35'],['14'],0.16,0.42,1.08
['14'],['35'],0.16,0.4,1.08
"['35', '29']",['36'],0.1,0.7,1.12
"['35', '36']",['29'],0.1,0.42,1.07
"['36', '29']",['35'],0.1,0.4,1.08
['35'],['39'],0.18,0.47,1.05
['39'],['35'],0.18,0.39,1.05
"['3', '35']",['48'],0.11,0.58,1.09
"['48', '35']",['3'],0.11,0.51,1.04
"['48', '3']",['35'],0.11,0.4,1.08
['35'],"['43', '38']",0.13,0.35,1.11
['43'],"['35', '38']",0.13,0.32,1.12
"['43', '35']",['38'],0.13,0.79,1.05
"['35', '38']",['43'],0.13,0.45,1.12
"['43', '38']",['35'],0.13,0.41,1.11
"['40', '35']",['48'],0.11,0.59,1.12
"['48', '35']",['40'],0.11,0.51,1.12
"['40', '48']",['35'],0.11,0.43,1.15
['35'],"['3', '36']",0.13,0.34,1.1
"['3', '35']",['36'],0.13,0.7,1.11
"['35', '36']",['3'],0.13,0.51,1.05
"['3', '36']",['35'],0.13,0.41,1.1
"['8', '35']",['28'],0.11,0.55,1.13
"['35', '28']",['8'],0.11,0.54,1.09
"['8', '28']",['35'],0.11,0.43,1.15
['35'],"['28', '36']",0.14,0.38,1.19
"['35', '28']",['36'],0.14,0.71,1.14
"['35', '36']",['28'],0.14,0.56,1.15
"['28', '36']",['35'],0.14,0.44,1.19
['35'],"['38', '14']",0.13,0.35,1.13
['14'],"['35', '38']",0.13,0.33,1.13
"['35', '14']",['38'],0.13,0.82,1.09
"['35', '38']",['14'],0.13,0.45,1.13
"['38', '14']",['35'],0.13,0.42,1.13
['35'],"['8', '38']",0.15,0.42,1.08
['8'],"['35', '38']",0.15,0.31,1.08
"['8', '35']",['38'],0.15,0.8,1.05
"['35', '38']",['8'],0.15,0.54,1.08
"['8', '38']",['35'],0.15,0.4,1.08
['35'],"['40', '36']",0.13,0.34,1.17
"['40', '35']",['36'],0.13,0.71,1.13
"['35', '36']",['40'],0.13,0.51,1.11
"['40', '36']",['35'],0.13,0.43,1.17
"['8', '35']",['11'],0.11,0.57,1.08
"['11', '35']",['8'],0.11,0.54,1.08
"['8', '11']",['35'],0.11,0.39,1.07
['35'],['43'],0.16,0.44,1.1
['43'],['35'],0.16,0.41,1.1
"['3', '35']",['28'],0.1,0.55,1.12
"['35', '28']",['3'],0.1,0.51,1.05
"['3', '28']",['35'],0.1,0.4,1.08
['35'],['29'],0.15,0.4,1.03
['29'],['35'],0.15,0.38,1.03
"['8', '35']","['36', '38']",0.11,0.57,1.17
"['35', '36']","['8', '38']",0.11,0.44,1.15
"['35', '38']","['8', '36']",0.11,0.38,1.19
"['8', '36']","['35', '38']",0.11,0.34,1.19
"['8', '35', '36']",['38'],0.11,0.81,1.08
"['8', '35', '38']",['36'],0.11,0.71,1.14
"['35', '36', '38']",['8'],0.11,0.55,1.11
"['8', '36', '38']",['35'],0.11,0.43,1.17
['35'],"['36', '39']",0.12,0.33,1.12
"['35', '39']",['36'],0.12,0.7,1.11
"['35', '36']",['39'],0.12,0.49,1.08
"['36', '39']",['35'],0.12,0.42,1.12
['35'],['8'],0.19,0.52,1.05
['8'],['35'],0.19,0.39,1.05
['35'],"['29', '38']",0.12,0.31,1.03
"['35', '29']",['38'],0.12,0.78,1.02
"['35', '38']",['29'],0.12,0.4,1.02
"['29', '38']",['35'],0.12,0.38,1.03
['35'],"['3', '38']",0.15,0.4,1.05
['3'],"['35', '38']",0.15,0.3,1.04
"['3', '35']",['38'],0.15,0.8,1.06
"['35', '38']",['3'],0.15,0.51,1.04
"['3', '38']",['35'],0.15,0.39,1.05
['35'],"['28', '38']",0.16,0.44,1.15
['28'],"['35', '38']",0.16,0.33,1.15
"['35', '28']",['38'],0.16,0.82,1.09
"['35', '38']",['28'],0.16,0.56,1.15
"['28', '38']",['35'],0.16,0.43,1.15
['35'],['40'],0.18,0.48,1.06
['40'],['35'],0.18,0.39,1.06
['35'],['48'],0.21,0.56,1.06
['48'],['35'],0.21,0.39,1.06
['35'],"['40', '38']",0.14,0.39,1.1
['40'],"['35', '38']",0.14,0.31,1.08
"['40', '35']",['38'],0.14,0.8,1.06
"['35', '38']",['40'],0.14,0.49,1.08
"['40', '38']",['35'],0.14,0.41,1.1
"['3', '35']",['11'],0.11,0.59,1.13
"['11', '35']",['3'],0.11,0.53,1.09
"['11', '3']",['35'],0.11,0.39,1.06
"['35', '28']",['11'],0.11,0.55,1.06
"['11', '35']",['28'],0.11,0.53,1.09
"['11', '28']",['35'],0.11,0.42,1.12
['35'],['36'],0.25,0.68,1.08
['36'],['35'],0.25,0.4,1.08
['35'],"['48', '11']",0.12,0.32,1.1
"['11', '35']",['48'],0.12,0.58,1.09
"['48', '35']",['11'],0.12,0.57,1.09
"['48', '11']",['35'],0.12,0.41,1.1
['35'],"['38', '39']",0.14,0.38,1.07
['39'],"['35', '38']",0.14,0.31,1.07
"['35', '39']",['38'],0.14,0.8,1.05
"['35', '38']",['39'],0.14,0.48,1.07
"['38', '39']",['35'],0.14,0.4,1.07
"['8', '29']",['48'],0.12,0.57,1.07
"['48', '29']",['8'],0.12,0.54,1.08
"['8', '48']",['29'],0.12,0.43,1.09
['29'],"['17', '36']",0.13,0.32,1.09
"['17', '29']",['36'],0.13,0.67,1.07
"['36', '29']",['17'],0.13,0.48,1.05
"['17', '36']",['29'],0.13,0.43,1.09
['29'],['40'],0.18,0.46,1.0
['40'],['29'],0.18,0.39,1.0
['29'],['48'],0.22,0.56,1.05
['48'],['29'],0.22,0.41,1.05
['29'],"['8', '36']",0.14,0.35,1.09
"['8', '29']",['36'],0.14,0.67,1.06
"['36', '29']",['8'],0.14,0.52,1.06
"['8', '36']",['29'],0.14,0.43,1.09
['29'],['36'],0.26,0.67,1.07
['36'],['29'],0.26,0.42,1.07
"['28', '29']",['8'],0.11,0.53,1.07
"['8', '29']",['28'],0.11,0.52,1.06
"['8', '28']",['29'],0.11,0.43,1.09
"['29', '14']",['36'],0.12,0.69,1.11
"['36', '29']",['14'],0.12,0.44,1.12
"['36', '14']",['29'],0.12,0.46,1.17
"['40', '29']",['8'],0.1,0.57,1.15
"['8', '29']",['40'],0.1,0.5,1.09
"['40', '8']",['29'],0.1,0.41,1.06
"['3', '29']",['48'],0.11,0.56,1.06
"['48', '29']",['3'],0.11,0.48,1.0
"['48', '3']",['29'],0.11,0.4,1.02
['29'],"['48', '28']",0.12,0.3,1.12
"['28', '29']",['48'],0.12,0.59,1.11
"['48', '29']",['28'],0.12,0.54,1.11
"['48', '28']",['29'],0.12,0.44,1.12
['29'],"['17', '38']",0.15,0.39,1.09
['17'],"['29', '38']",0.15,0.33,1.1
"['17', '29']",['38'],0.15,0.82,1.08
"['29', '38']",['17'],0.15,0.5,1.1
"['17', '38']",['29'],0.15,0.43,1.09
['29'],"['43', '36']",0.12,0.31,1.14
"['43', '29']",['36'],0.12,0.72,1.15
"['36', '29']",['43'],0.12,0.46,1.14
"['43', '36']",['29'],0.12,0.45,1.14
['29'],['3'],0.19,0.48,0.99
['3'],['29'],0.19,0.39,0.99
"['28', '29']","['36', '38']",0.11,0.55,1.14
"['36', '29']","['28', '38']",0.11,0.42,1.11
"['29', '38']","['28', '36']",0.11,0.36,1.14
"['28', '36']","['29', '38']",0.11,0.35,1.14
"['28', '29', '36']",['38'],0.11,0.8,1.06
"['28', '29', '38']",['36'],0.11,0.69,1.1
"['36', '29', '38']",['28'],0.11,0.53,1.09
"['38', '28', '36']",['29'],0.11,0.44,1.13
['29'],"['3', '36']",0.13,0.34,1.08
"['3', '29']",['36'],0.13,0.7,1.11
"['36', '29']",['3'],0.13,0.5,1.03
"['3', '36']",['29'],0.13,0.42,1.08
['29'],['28'],0.2,0.51,1.05
['28'],['29'],0.2,0.41,1.05
"['40', '29']",['48'],0.1,0.58,1.1
"['48', '29']",['40'],0.1,0.48,1.05
"['40', '48']",['29'],0.1,0.42,1.07
['29'],['47'],0.18,0.46,1.03
['47'],['29'],0.18,0.4,1.03
['29'],"['40', '36']",0.12,0.32,1.08
"['40', '29']",['36'],0.12,0.69,1.1
"['36', '29']",['40'],0.12,0.47,1.03
"['40', '36']",['29'],0.12,0.42,1.08
"['17', '29']","['36', '38']",0.1,0.56,1.15
"['36', '29']","['17', '38']",0.1,0.4,1.11
"['29', '38']","['17', '36']",0.1,0.34,1.16
"['17', '36']","['29', '38']",0.1,0.35,1.16
"['17', '36', '29']",['38'],0.1,0.83,1.09
"['17', '29', '38']",['36'],0.1,0.68,1.08
"['36', '29', '38']",['17'],0.1,0.5,1.09
"['17', '36', '38']",['29'],0.1,0.44,1.13
['29'],"['28', '36']",0.14,0.35,1.11
"['28', '29']",['36'],0.14,0.69,1.1
"['36', '29']",['28'],0.14,0.53,1.08
"['28', '36']",['29'],0.14,0.43,1.11
['29'],"['8', '38']",0.16,0.42,1.08
['8'],"['29', '38']",0.16,0.33,1.08
"['8', '29']",['38'],0.16,0.79,1.04
"['29', '38']",['8'],0.16,0.54,1.08
"['8', '38']",['29'],0.16,0.42,1.08
['29'],"['38', '14']",0.13,0.34,1.1
['14'],"['29', '38']",0.13,0.33,1.1
"['29', '14']",['38'],0.13,0.79,1.04
"['29', '38']",['14'],0.13,0.44,1.1
"['38', '14']",['29'],0.13,0.43,1.1
"['29', '39']",['8'],0.1,0.57,1.14
"['8', '29']",['39'],0.1,0.5,1.11
"['8', '39']",['29'],0.1,0.43,1.09
"['17', '29']",['11'],0.11,0.59,1.13
"['11', '29']",['17'],0.11,0.52,1.13
"['17', '11']",['29'],0.11,0.44,1.12
"['29', '47']","['36', '38']",0.1,0.56,1.16
"['36', '29']","['38', '47']",0.1,0.39,1.11
"['29', '38']","['36', '47']",0.1,0.33,1.16
"['36', '47']","['29', '38']",0.1,0.35,1.16
"['36', '29', '47']",['38'],0.1,0.83,1.1
"['29', '38', '47']",['36'],0.1,0.7,1.12
"['36', '29', '38']",['47'],0.1,0.49,1.09
"['36', '38', '47']",['29'],0.1,0.44,1.12
['29'],['38'],0.3,0.78,1.02
['38'],['29'],0.3,0.4,1.02
['29'],"['8', '11']",0.12,0.3,1.09
"['8', '29']",['11'],0.12,0.57,1.1
"['11', '29']",['8'],0.12,0.56,1.12
"['8', '11']",['29'],0.12,0.43,1.09
"['29', '39']",['48'],0.1,0.57,1.08
"['48', '29']",['39'],0.1,0.48,1.06
"['48', '39']",['29'],0.1,0.42,1.07
['29'],"['36', '39']",0.12,0.32,1.08
"['29', '39']",['36'],0.12,0.68,1.08
"['36', '29']",['39'],0.12,0.47,1.05
"['36', '39']",['29'],0.12,0.42,1.08
['29'],['11'],0.21,0.54,1.04
['11'],['29'],0.21,0.41,1.04
['29'],"['43', '38']",0.13,0.34,1.07
['43'],"['29', '38']",0.13,0.33,1.09
"['43', '29']",['38'],0.13,0.79,1.05
"['29', '38']",['43'],0.13,0.44,1.09
"['43', '38']",['29'],0.13,0.42,1.07
['29'],"['28', '38']",0.16,0.41,1.07
['28'],"['29', '38']",0.16,0.33,1.07
"['28', '29']",['38'],0.16,0.79,1.05
"['29', '38']",['28'],0.16,0.52,1.07
"['28', '38']",['29'],0.16,0.42,1.07
"['28', '29']","['48', '38']",0.1,0.5,1.21
"['48', '29']","['28', '38']",0.1,0.46,1.21
"['29', '38']","['48', '28']",0.1,0.33,1.22
"['48', '28']","['29', '38']",0.1,0.37,1.22
"['48', '28', '29']",['38'],0.1,0.84,1.12
"['28', '29', '38']",['48'],0.1,0.63,1.18
"['48', '29', '38']",['28'],0.1,0.57,1.16
"['48', '28', '38']",['29'],0.1,0.46,1.16
['29'],"['3', '38']",0.15,0.38,1.02
['3'],"['29', '38']",0.15,0.31,1.02
"['3', '29']",['38'],0.15,0.8,1.05
"['29', '38']",['3'],0.15,0.49,1.02
"['3', '38']",['29'],0.15,0.4,1.02
['29'],"['40', '38']",0.14,0.37,1.05
['40'],"['29', '38']",0.14,0.32,1.04
"['40', '29']",['38'],0.14,0.8,1.06
"['29', '38']",['40'],0.14,0.48,1.04
"['40', '38']",['29'],0.14,0.41,1.05
"['3', '29']",['11'],0.11,0.57,1.1
"['11', '29']",['3'],0.11,0.51,1.04
"['11', '3']",['29'],0.11,0.39,1.0
"['28', '29']",['11'],0.11,0.56,1.08
"['11', '29']",['28'],0.11,0.53,1.09
"['11', '28']",['29'],0.11,0.43,1.1
"['9', '29']",['8'],0.1,0.55,1.1
"['8', '29']",['9'],0.1,0.49,1.13
"['8', '9']",['29'],0.1,0.45,1.14
"['40', '29']",['11'],0.11,0.59,1.12
"['11', '29']",['40'],0.11,0.5,1.09
"['40', '11']",['29'],0.11,0.41,1.06
['29'],"['11', '36', '38']",0.12,0.3,1.13
"['11', '29']","['36', '38']",0.12,0.56,1.15
"['36', '29']","['11', '38']",0.12,0.45,1.11
"['29', '38']","['11', '36']",0.12,0.39,1.15
"['11', '36']","['29', '38']",0.12,0.35,1.15
"['11', '36', '29']",['38'],0.12,0.8,1.05
"['11', '29', '38']",['36'],0.12,0.71,1.13
"['36', '29', '38']",['11'],0.12,0.57,1.09
"['11', '36', '38']",['29'],0.12,0.44,1.13
['29'],"['48', '11']",0.12,0.31,1.06
"['11', '29']",['48'],0.12,0.57,1.07
"['48', '29']",['11'],0.12,0.55,1.06
"['48', '11']",['29'],0.12,0.42,1.06
"['9', '29']",['48'],0.11,0.57,1.08
"['48', '29']",['9'],0.11,0.49,1.12
"['48', '9']",['29'],0.11,0.45,1.14
['29'],"['38', '39']",0.14,0.37,1.05
['39'],"['29', '38']",0.14,0.32,1.05
"['29', '39']",['38'],0.14,0.79,1.04
"['29', '38']",['39'],0.14,0.48,1.05
"['38', '39']",['29'],0.14,0.41,1.05
['29'],"['48', '36']",0.15,0.38,1.14
"['48', '29']",['36'],0.15,0.69,1.1
"['36', '29']",['48'],0.15,0.57,1.08
"['48', '36']",['29'],0.15,0.45,1.14
['29'],"['48', '36', '38']",0.12,0.32,1.18
"['48', '29']","['36', '38']",0.12,0.57,1.17
"['36', '29']","['48', '38']",0.12,0.47,1.14
"['29', '38']","['48', '36']",0.12,0.41,1.22
"['48', '36']","['29', '38']",0.12,0.37,1.22
"['48', '36', '29']",['38'],0.12,0.83,1.09
"['48', '29', '38']",['36'],0.12,0.71,1.12
"['36', '29', '38']",['48'],0.12,0.6,1.12
"['48', '36', '38']",['29'],0.12,0.46,1.18
['29'],['17'],0.19,0.48,1.04
['17'],['29'],0.19,0.41,1.04
['29'],"['11', '36']",0.15,0.38,1.11
"['11', '29']",['36'],0.15,0.7,1.12
"['36', '29']",['11'],0.15,0.57,1.09
"['11', '36']",['29'],0.15,0.44,1.11
['29'],"['9', '36']",0.13,0.32,1.17
"['9', '29']",['36'],0.13,0.68,1.08
"['36', '29']",['9'],0.13,0.48,1.11
"['9', '36']",['29'],0.13,0.46,1.17
"['29', '39']",['11'],0.11,0.58,1.12
"['11', '29']",['39'],0.11,0.5,1.11
"['11', '39']",['29'],0.11,0.42,1.08
['29'],"['36', '38']",0.21,0.53,1.1
['36'],"['29', '38']",0.21,0.33,1.09
"['36', '29']",['38'],0.21,0.79,1.05
"['29', '38']",['36'],0.21,0.69,1.09
"['36', '38']",['29'],0.21,0.43,1.1
['29'],['9'],0.19,0.47,1.09
['9'],['29'],0.19,0.43,1.09
"['29', '47']",['48'],0.1,0.57,1.07
"['48', '29']",['47'],0.1,0.47,1.04
"['48', '47']",['29'],0.1,0.42,1.08
"['3', '29']","['36', '38']",0.11,0.57,1.17
"['36', '29']","['3', '38']",0.11,0.41,1.09
"['29', '38']","['3', '36']",0.11,0.35,1.13
"['3', '36']","['29', '38']",0.11,0.34,1.13
"['3', '36', '29']",['38'],0.11,0.81,1.08
"['3', '29', '38']",['36'],0.11,0.71,1.14
"['36', '29', '38']",['3'],0.11,0.51,1.06
"['3', '36', '38']",['29'],0.11,0.43,1.1
['29'],['14'],0.17,0.43,1.08
['14'],['29'],0.17,0.42,1.08
"['9', '29']","['36', '38']",0.1,0.56,1.15
"['36', '29']","['9', '38']",0.1,0.39,1.18
"['29', '38']","['9', '36']",0.1,0.34,1.23
"['9', '36']","['29', '38']",0.1,0.37,1.23
"['9', '38']","['36', '29']",0.1,0.31,1.18
"['9', '36', '29']",['38'],0.1,0.82,1.08
"['9', '29', '38']",['36'],0.1,0.69,1.09
"['36', '29', '38']",['9'],0.1,0.5,1.14
"['9', '36', '38']",['29'],0.1,0.48,1.22
['29'],['39'],0.18,0.47,1.03
['39'],['29'],0.18,0.4,1.03
['29'],"['48', '38']",0.18,0.45,1.09
['48'],"['29', '38']",0.18,0.33,1.09
"['48', '29']",['38'],0.18,0.81,1.07
"['29', '38']",['48'],0.18,0.58,1.09
"['48', '38']",['29'],0.18,0.42,1.09
['29'],"['36', '47']",0.12,0.31,1.08
"['29', '47']",['36'],0.12,0.68,1.08
"['36', '29']",['47'],0.12,0.46,1.04
"['36', '47']",['29'],0.12,0.42,1.08
['29'],"['9', '38']",0.15,0.38,1.15
['9'],"['29', '38']",0.15,0.35,1.14
"['9', '29']",['38'],0.15,0.81,1.07
"['29', '38']",['9'],0.15,0.5,1.14
"['9', '38']",['29'],0.15,0.45,1.15
['29'],"['11', '38']",0.17,0.43,1.05
['11'],"['29', '38']",0.17,0.32,1.06
"['11', '29']",['38'],0.17,0.79,1.04
"['29', '38']",['11'],0.17,0.55,1.06
"['11', '38']",['29'],0.17,0.41,1.05
"['40', '29']","['36', '38']",0.1,0.57,1.17
"['36', '29']","['40', '38']",0.1,0.39,1.11
"['29', '38']","['40', '36']",0.1,0.34,1.15
"['40', '36']","['29', '38']",0.1,0.35,1.15
"['40', '36', '29']",['38'],0.1,0.82,1.09
"['40', '29', '38']",['36'],0.1,0.71,1.12
"['36', '29', '38']",['40'],0.1,0.49,1.07
"['40', '36', '38']",['29'],0.1,0.45,1.14
['29'],['43'],0.17,0.42,1.06
['43'],['29'],0.17,0.41,1.06
"['17', '29']",['8'],0.1,0.54,1.08
"['8', '29']",['17'],0.1,0.49,1.07
"['8', '17']",['29'],0.1,0.44,1.12
"['9', '29']",['11'],0.1,0.56,1.07
"['11', '29']",['9'],0.1,0.49,1.12
"['9', '11']",['29'],0.1,0.43,1.1
"['17', '29']",['48'],0.1,0.55,1.04
"['48', '29']",['17'],0.1,0.47,1.04
"['48', '17']",['29'],0.1,0.43,1.1
"['8', '29']","['36', '38']",0.11,0.54,1.12
"['36', '29']","['8', '38']",0.11,0.43,1.11
"['29', '38']","['8', '36']",0.11,0.37,1.14
"['8', '36']","['29', '38']",0.11,0.35,1.14
"['8', '36', '29']",['38'],0.11,0.81,1.07
"['8', '29', '38']",['36'],0.11,0.69,1.09
"['36', '29', '38']",['8'],0.11,0.54,1.08
"['8', '36', '38']",['29'],0.11,0.44,1.12
['29'],['8'],0.21,0.53,1.06
['8'],['29'],0.21,0.41,1.06
['29'],"['38', '47']",0.14,0.37,1.06
['47'],"['29', '38']",0.14,0.32,1.06
"['29', '47']",['38'],0.14,0.8,1.06
"['29', '38']",['47'],0.14,0.47,1.06
"['38', '47']",['29'],0.14,0.41,1.06
['14'],"['48', '11']",0.12,0.3,1.04
"['11', '14']",['48'],0.12,0.57,1.07
"['48', '14']",['11'],0.12,0.54,1.04
"['48', '11']",['14'],0.12,0.41,1.04
"['11', '14']","['36', '38']",0.11,0.54,1.11
"['36', '14']","['11', '38']",0.11,0.44,1.09
"['38', '14']","['11', '36']",0.11,0.36,1.07
"['11', '36']","['38', '14']",0.11,0.33,1.07
"['11', '36', '14']",['38'],0.11,0.83,1.09
"['38', '11', '14']",['36'],0.11,0.66,1.05
"['38', '36', '14']",['11'],0.11,0.55,1.06
"['11', '36', '38']",['14'],0.11,0.42,1.06
['14'],"['11', '36']",0.14,0.34,1.01
"['11', '14']",['36'],0.14,0.65,1.04
"['36', '14']",['11'],0.14,0.54,1.03
"['11', '36']",['14'],0.14,0.4,1.01
['14'],['36'],0.25,0.64,1.02
['36'],['14'],0.25,0.4,1.02
"['9', '14']",['36'],0.11,0.64,1.02
"['36', '14']",['9'],0.11,0.45,1.05
"['9', '36']",['14'],0.11,0.42,1.06
"['14', '39']",['28'],0.1,0.53,1.09
"['28', '14']",['39'],0.1,0.49,1.08
"['28', '39']",['14'],0.1,0.43,1.1
['14'],['3'],0.19,0.48,0.99
['3'],['14'],0.19,0.39,0.99
"['3', '14']",['11'],0.11,0.58,1.1
"['11', '14']",['3'],0.11,0.52,1.08
"['11', '3']",['14'],0.11,0.4,1.01
"['28', '14']",['11'],0.11,0.55,1.05
"['11', '14']",['28'],0.11,0.53,1.09
"['11', '28']",['14'],0.11,0.43,1.08
['14'],"['38', '39']",0.15,0.38,1.07
['39'],"['38', '14']",0.15,0.33,1.06
"['14', '39']",['38'],0.15,0.79,1.04
"['38', '14']",['39'],0.15,0.48,1.06
"['38', '39']",['14'],0.15,0.42,1.07
['14'],['47'],0.18,0.46,1.03
['47'],['14'],0.18,0.41,1.03
['14'],"['48', '36']",0.14,0.36,1.08
"['48', '14']",['36'],0.14,0.65,1.04
"['36', '14']",['48'],0.14,0.56,1.06
"['48', '36']",['14'],0.14,0.43,1.08
['14'],"['36', '38']",0.2,0.52,1.07
['36'],"['38', '14']",0.2,0.33,1.06
"['36', '14']",['38'],0.2,0.81,1.07
"['38', '14']",['36'],0.2,0.66,1.06
"['36', '38']",['14'],0.2,0.42,1.07
['14'],['28'],0.2,0.52,1.06
['28'],['14'],0.2,0.42,1.06
['14'],['38'],0.31,0.78,1.03
['38'],['14'],0.31,0.41,1.03
['14'],"['40', '38']",0.15,0.37,1.06
['40'],"['38', '14']",0.15,0.32,1.05
"['40', '14']",['38'],0.15,0.8,1.06
"['38', '14']",['40'],0.15,0.48,1.05
"['40', '38']",['14'],0.15,0.42,1.06
"['14', '39']",['11'],0.11,0.57,1.1
"['11', '14']",['39'],0.11,0.52,1.14
"['11', '39']",['14'],0.11,0.43,1.09
"['17', '14']","['36', '38']",0.1,0.54,1.12
"['36', '14']","['17', '38']",0.1,0.41,1.14
"['38', '14']","['17', '36']",0.1,0.33,1.14
"['17', '36']","['38', '14']",0.1,0.35,1.14
"['17', '36', '14']",['38'],0.1,0.84,1.11
"['38', '17', '14']",['36'],0.1,0.67,1.07
"['38', '36', '14']",['17'],0.1,0.5,1.1
"['17', '36', '38']",['14'],0.1,0.44,1.11
"['28', '14']","['36', '38']",0.11,0.55,1.13
"['36', '14']","['28', '38']",0.11,0.44,1.17
"['38', '14']","['28', '36']",0.11,0.36,1.14
"['28', '36']","['38', '14']",0.11,0.35,1.14
"['28', '14', '36']",['38'],0.11,0.82,1.09
"['38', '28', '14']",['36'],0.11,0.69,1.09
"['38', '36', '14']",['28'],0.11,0.55,1.12
"['38', '28', '36']",['14'],0.11,0.45,1.13
"['40', '14']",['11'],0.1,0.56,1.07
"['11', '14']",['40'],0.1,0.49,1.07
"['40', '11']",['14'],0.1,0.4,1.02
['14'],"['11', '38']",0.17,0.43,1.06
['11'],"['38', '14']",0.17,0.33,1.06
"['11', '14']",['38'],0.17,0.81,1.07
"['38', '14']",['11'],0.17,0.55,1.06
