antecedent,consequent,support,confidence,lift
['48'],"['16', '30']",0.05,0.16,1.15
['30'],"['16', '48']",0.05,0.14,1.07
"['16', '48']",['30'],0.05,0.41,1.07
"['16', '30']",['48'],0.05,0.38,1.15
"['48', '30']",['16'],0.05,0.4,1.09
['16'],"['28', '14']",0.05,0.14,1.15
['28'],"['16', '14']",0.05,0.23,1.13
['14'],"['16', '28']",0.05,0.1,1.13
"['16', '28']",['14'],0.05,0.62,1.13
"['16', '14']",['28'],0.05,0.25,1.13
"['28', '14']",['16'],0.05,0.42,1.15
['32'],"['48', '14']",0.06,0.21,1.09
['48'],"['32', '14']",0.06,0.18,1.11
['14'],"['32', '48']",0.06,0.11,1.06
"['32', '48']",['14'],0.06,0.58,1.06
"['32', '14']",['48'],0.06,0.36,1.11
"['48', '14']",['32'],0.06,0.31,1.09
['48'],"['19', '30']",0.06,0.19,1.11
['19'],"['48', '30']",0.06,0.15,1.18
['30'],"['48', '19']",0.06,0.16,1.19
"['48', '19']",['30'],0.06,0.46,1.19
"['48', '30']",['19'],0.06,0.47,1.18
"['19', '30']",['48'],0.06,0.37,1.11
['16'],"['19', '30']",0.07,0.18,1.07
['19'],"['16', '30']",0.07,0.16,1.19
['30'],"['16', '19']",0.07,0.17,1.11
"['16', '19']",['30'],0.07,0.43,1.11
"['16', '30']",['19'],0.07,0.47,1.19
"['19', '30']",['16'],0.07,0.39,1.07
['42'],"['19', '14']",0.06,0.25,1.13
['19'],"['42', '14']",0.06,0.14,1.12
['14'],"['42', '19']",0.06,0.1,1.03
"['42', '19']",['14'],0.06,0.56,1.03
"['42', '14']",['19'],0.06,0.44,1.12
"['19', '14']",['42'],0.06,0.26,1.13
['16'],"['19', '14']",0.09,0.26,1.16
['19'],"['16', '14']",0.09,0.24,1.13
['14'],"['16', '19']",0.09,0.17,1.13
"['16', '19']",['14'],0.09,0.61,1.13
"['16', '14']",['19'],0.09,0.45,1.13
"['19', '14']",['16'],0.09,0.42,1.16
['16'],"['30', '14']",0.08,0.23,1.07
['30'],"['16', '14']",0.08,0.22,1.05
['14'],"['16', '30']",0.08,0.15,1.12
"['16', '30']",['14'],0.08,0.61,1.12
"['16', '14']",['30'],0.08,0.4,1.05
"['30', '14']",['16'],0.08,0.39,1.07
['32'],"['14', '30']",0.07,0.23,1.08
['14'],"['32', '30']",0.07,0.12,1.05
['30'],"['32', '14']",0.07,0.17,1.07
"['32', '14']",['30'],0.07,0.41,1.07
"['32', '30']",['14'],0.07,0.57,1.05
"['14', '30']",['32'],0.07,0.31,1.08
['19'],"['14', '30']",0.09,0.24,1.12
['14'],"['19', '30']",0.09,0.17,1.04
['30'],"['19', '14']",0.09,0.25,1.12
"['19', '14']",['30'],0.09,0.43,1.12
"['19', '30']",['14'],0.09,0.57,1.04
"['14', '30']",['19'],0.09,0.44,1.12
['42'],"['30', '14']",0.05,0.24,1.11
['30'],"['42', '14']",0.05,0.14,1.11
['14'],"['42', '30']",0.05,0.1,1.04
"['42', '30']",['14'],0.05,0.56,1.04
"['42', '14']",['30'],0.05,0.42,1.11
"['30', '14']",['42'],0.05,0.25,1.11
['32'],"['19', '30']",0.05,0.18,1.05
['19'],"['32', '30']",0.05,0.13,1.09
['30'],"['32', '19']",0.05,0.13,1.18
"['32', '19']",['30'],0.05,0.45,1.18
"['32', '30']",['19'],0.05,0.43,1.09
"['19', '30']",['32'],0.05,0.3,1.05
['48'],"['42', '14']",0.05,0.15,1.21
['42'],"['48', '14']",0.05,0.22,1.19
['14'],"['48', '42']",0.05,0.09,1.1
"['48', '42']",['14'],0.05,0.6,1.1
"['48', '14']",['42'],0.05,0.27,1.19
"['42', '14']",['48'],0.05,0.4,1.21
['48'],"['16', '14']",0.08,0.23,1.12
['16'],"['48', '14']",0.08,0.21,1.12
['14'],"['48', '16']",0.08,0.14,1.11
"['48', '16']",['14'],0.08,0.6,1.11
"['48', '14']",['16'],0.08,0.41,1.12
"['16', '14']",['48'],0.08,0.37,1.12
['48'],"['14', '30']",0.08,0.24,1.1
['14'],"['48', '30']",0.08,0.14,1.09
['30'],"['48', '14']",0.08,0.2,1.07
"['48', '14']",['30'],0.08,0.41,1.07
"['48', '30']",['14'],0.08,0.59,1.09
"['14', '30']",['48'],0.08,0.36,1.1
['48'],"['19', '14']",0.08,0.24,1.08
['19'],"['48', '14']",0.08,0.2,1.04
['14'],"['48', '19']",0.08,0.14,1.07
"['48', '19']",['14'],0.08,0.58,1.07
"['48', '14']",['19'],0.08,0.41,1.04
"['19', '14']",['48'],0.08,0.35,1.08
['48'],"['16', '19']",0.05,0.16,1.06
['16'],"['48', '19']",0.05,0.15,1.09
['19'],"['48', '16']",0.05,0.13,1.06
"['48', '16']",['19'],0.05,0.42,1.06
"['48', '19']",['16'],0.05,0.4,1.09
"['16', '19']",['48'],0.05,0.35,1.06
['32'],"['19', '14']",0.07,0.23,1.05
['19'],"['32', '14']",0.07,0.17,1.04
['14'],"['32', '19']",0.07,0.12,1.1
"['32', '19']",['14'],0.07,0.6,1.1
"['32', '14']",['19'],0.07,0.41,1.04
"['19', '14']",['32'],0.07,0.3,1.05
['32'],"['16', '14']",0.07,0.23,1.1
['16'],"['32', '14']",0.07,0.18,1.11
['14'],"['32', '16']",0.07,0.12,1.06
"['32', '16']",['14'],0.07,0.57,1.06
"['32', '14']",['16'],0.07,0.4,1.11
"['16', '14']",['32'],0.07,0.32,1.1
['1'],"['34', '14']",0.11,0.3,1.13
['34'],"['1', '14']",0.11,0.24,1.1
['14'],"['1', '34']",0.11,0.21,1.12
"['1', '34']",['14'],0.11,0.61,1.12
"['1', '14']",['34'],0.11,0.53,1.1
"['34', '14']",['1'],0.11,0.43,1.13
['38'],"['34', '14']",0.06,0.3,1.12
['34'],"['38', '14']",0.06,0.12,1.04
['14'],"['34', '38']",0.06,0.11,1.14
"['34', '38']",['14'],0.06,0.62,1.14
"['38', '14']",['34'],0.06,0.5,1.04
"['34', '14']",['38'],0.06,0.21,1.12
['16'],"['1', '34']",0.07,0.19,1.02
['1'],"['16', '34']",0.07,0.18,1.04
['34'],"['16', '1']",0.07,0.14,1.0
"['16', '1']",['34'],0.07,0.48,1.0
"['16', '34']",['1'],0.07,0.39,1.04
"['1', '34']",['16'],0.07,0.37,1.02
['16'],"['34', '14']",0.1,0.29,1.06
['34'],"['16', '14']",0.1,0.22,1.04
['14'],"['16', '34']",0.1,0.19,1.08
"['16', '34']",['14'],0.1,0.59,1.08
"['16', '14']",['34'],0.1,0.5,1.04
"['34', '14']",['16'],0.1,0.39,1.06
['38'],"['1', '14']",0.05,0.28,1.3
['1'],"['38', '14']",0.05,0.14,1.24
['14'],"['1', '38']",0.05,0.1,1.18
"['1', '38']",['14'],0.05,0.64,1.18
"['38', '14']",['1'],0.05,0.47,1.24
"['1', '14']",['38'],0.05,0.25,1.3
['16'],"['1', '14']",0.09,0.24,1.09
['1'],"['16', '14']",0.09,0.23,1.09
['14'],"['16', '1']",0.09,0.16,1.09
"['16', '1']",['14'],0.09,0.59,1.09
"['16', '14']",['1'],0.09,0.41,1.09
"['1', '14']",['16'],0.09,0.4,1.09
['34'],"['18', '14']",0.16,0.33,1.07
['18'],"['34', '14']",0.16,0.3,1.1
['14'],"['34', '18']",0.16,0.29,1.08
"['34', '18']",['14'],0.16,0.59,1.08
"['34', '14']",['18'],0.16,0.59,1.1
"['18', '14']",['34'],0.16,0.51,1.07
['34'],"['11', '14']",0.05,0.11,1.16
['11'],"['34', '14']",0.05,0.3,1.11
['14'],"['34', '11']",0.05,0.1,1.04
"['34', '11']",['14'],0.05,0.57,1.04
"['34', '14']",['11'],0.05,0.2,1.11
"['11', '14']",['34'],0.05,0.56,1.16
['18'],"['34', '28']",0.07,0.13,1.08
['28'],"['18', '34']",0.07,0.3,1.12
['34'],"['18', '28']",0.07,0.14,1.14
"['18', '28']",['34'],0.07,0.55,1.14
"['18', '34']",['28'],0.07,0.25,1.12
"['34', '28']",['18'],0.07,0.58,1.08
['49'],"['34', '30']",0.06,0.21,1.09
['34'],"['49', '30']",0.06,0.12,1.08
['30'],"['49', '34']",0.06,0.16,1.14
"['49', '34']",['30'],0.06,0.44,1.14
"['49', '30']",['34'],0.06,0.52,1.08
"['34', '30']",['49'],0.06,0.31,1.09
['1'],"['18', '30']",0.09,0.24,1.08
['18'],"['1', '30']",0.09,0.17,1.12
['30'],"['1', '18']",0.09,0.24,1.05
"['1', '18']",['30'],0.09,0.4,1.05
"['1', '30']",['18'],0.09,0.6,1.12
"['18', '30']",['1'],0.09,0.41,1.08
['49'],"['18', '14']",0.09,0.32,1.04
['18'],"['49', '14']",0.09,0.17,1.1
['14'],"['49', '18']",0.09,0.17,1.06
"['49', '18']",['14'],0.09,0.58,1.06
"['49', '14']",['18'],0.09,0.59,1.1
"['18', '14']",['49'],0.09,0.29,1.04
['32'],"['34', '14']",0.08,0.29,1.08
['34'],"['32', '14']",0.08,0.17,1.07
['14'],"['32', '34']",0.08,0.15,1.09
"['32', '34']",['14'],0.08,0.59,1.09
"['32', '14']",['34'],0.08,0.52,1.07
"['34', '14']",['32'],0.08,0.31,1.08
['49'],"['34', '18']",0.08,0.28,1.04
['34'],"['49', '18']",0.08,0.16,1.05
['18'],"['49', '34']",0.08,0.15,1.08
"['49', '34']",['18'],0.08,0.58,1.08
"['49', '18']",['34'],0.08,0.5,1.05
"['34', '18']",['49'],0.08,0.29,1.04
['18'],"['28', '14']",0.07,0.13,1.07
['28'],"['18', '14']",0.07,0.32,1.05
['14'],"['18', '28']",0.07,0.13,1.08
"['18', '28']",['14'],0.07,0.58,1.08
"['18', '14']",['28'],0.07,0.23,1.05
"['28', '14']",['18'],0.07,0.58,1.07
['49'],"['18', '19']",0.07,0.24,1.04
['18'],"['49', '19']",0.07,0.12,1.09
['19'],"['49', '18']",0.07,0.17,1.07
"['49', '18']",['19'],0.07,0.42,1.07
"['49', '19']",['18'],0.07,0.59,1.09
"['18', '19']",['49'],0.07,0.29,1.04
['18'],"['19', '14']",0.13,0.25,1.12
['19'],"['18', '14']",0.13,0.33,1.08
['14'],"['18', '19']",0.13,0.24,1.06
"['18', '19']",['14'],0.13,0.58,1.06
"['18', '14']",['19'],0.13,0.43,1.08
"['19', '14']",['18'],0.13,0.6,1.12
['1'],"['34', '19']",0.08,0.21,1.03
['34'],"['1', '19']",0.08,0.16,1.04
['19'],"['1', '34']",0.08,0.2,1.05
"['1', '34']",['19'],0.08,0.41,1.05
"['1', '19']",['34'],0.08,0.5,1.04
"['34', '19']",['1'],0.08,0.39,1.03
['18'],"['11', '14']",0.06,0.11,1.12
['11'],"['18', '14']",0.06,0.32,1.05
['14'],"['18', '11']",0.06,0.11,1.08
"['18', '11']",['14'],0.06,0.59,1.08
"['18', '14']",['11'],0.06,0.19,1.05
"['11', '14']",['18'],0.06,0.6,1.12
['1'],"['34', '30']",0.08,0.21,1.11
['34'],"['1', '30']",0.08,0.17,1.12
['30'],"['1', '34']",0.08,0.21,1.12
"['1', '34']",['30'],0.08,0.43,1.12
"['1', '30']",['34'],0.08,0.54,1.12
"['34', '30']",['1'],0.08,0.42,1.11
['49'],"['19', '30']",0.05,0.19,1.14
['19'],"['49', '30']",0.05,0.14,1.17
['30'],"['49', '19']",0.05,0.14,1.22
"['49', '19']",['30'],0.05,0.47,1.22
"['49', '30']",['19'],0.05,0.46,1.17
"['19', '30']",['49'],0.05,0.32,1.14
['18'],"['14', '30']",0.13,0.24,1.14
['14'],"['18', '30']",0.13,0.24,1.1
['30'],"['18', '14']",0.13,0.34,1.11
"['18', '14']",['30'],0.13,0.43,1.11
"['18', '30']",['14'],0.13,0.6,1.1
"['14', '30']",['18'],0.13,0.61,1.14
['32'],"['34', '30']",0.06,0.21,1.11
['34'],"['32', '30']",0.06,0.13,1.1
['30'],"['32', '34']",0.06,0.16,1.14
"['32', '34']",['30'],0.06,0.44,1.14
"['32', '30']",['34'],0.06,0.53,1.1
"['34', '30']",['32'],0.06,0.32,1.11
['32'],"['18', '30']",0.07,0.25,1.12
['18'],"['32', '30']",0.07,0.13,1.13
['30'],"['32', '18']",0.07,0.19,1.15
"['32', '18']",['30'],0.07,0.44,1.15
"['32', '30']",['18'],0.07,0.61,1.13
"['18', '30']",['32'],0.07,0.32,1.12
['18'],"['19', '30']",0.1,0.19,1.13
['19'],"['18', '30']",0.1,0.26,1.17
['30'],"['18', '19']",0.1,0.27,1.16
"['18', '19']",['30'],0.1,0.45,1.16
"['18', '30']",['19'],0.1,0.46,1.17
"['19', '30']",['18'],0.1,0.61,1.13
['32'],"['18', '14']",0.1,0.34,1.12
['18'],"['32', '14']",0.1,0.18,1.14
['14'],"['32', '18']",0.1,0.18,1.13
"['32', '18']",['14'],0.1,0.61,1.13
"['32', '14']",['18'],0.1,0.61,1.14
"['18', '14']",['32'],0.1,0.32,1.12
['18'],"['34', '11']",0.05,0.09,1.0
['11'],"['18', '34']",0.05,0.28,1.05
['34'],"['18', '11']",0.05,0.11,1.08
"['18', '11']",['34'],0.05,0.52,1.08
"['18', '34']",['11'],0.05,0.19,1.05
"['34', '11']",['18'],0.05,0.54,1.0
['32'],"['1', '34']",0.05,0.19,1.02
['1'],"['32', '34']",0.05,0.15,1.03
['34'],"['32', '1']",0.05,0.11,1.01
"['32', '1']",['34'],0.05,0.49,1.01
"['32', '34']",['1'],0.05,0.39,1.03
"['1', '34']",['32'],0.05,0.29,1.02
['34'],"['28', '14']",0.07,0.14,1.12
['28'],"['34', '14']",0.07,0.3,1.12
['14'],"['34', '28']",0.07,0.12,1.06
"['34', '28']",['14'],0.07,0.58,1.06
"['34', '14']",['28'],0.07,0.25,1.12
"['28', '14']",['34'],0.07,0.54,1.12
['1'],"['18', '38']",0.05,0.13,1.25
['18'],"['1', '38']",0.05,0.09,1.11
['38'],"['1', '18']",0.05,0.26,1.17
"['1', '18']",['38'],0.05,0.22,1.17
"['1', '38']",['18'],0.05,0.6,1.11
"['18', '38']",['1'],0.05,0.47,1.25
['32'],"['49', '18']",0.05,0.18,1.11
['49'],"['32', '18']",0.05,0.18,1.11
['18'],"['32', '49']",0.05,0.09,1.08
"['32', '49']",['18'],0.05,0.58,1.08
"['32', '18']",['49'],0.05,0.31,1.11
"['49', '18']",['32'],0.05,0.32,1.11
['49'],"['34', '19']",0.06,0.2,1.02
['34'],"['49', '19']",0.06,0.12,1.05
['19'],"['49', '34']",0.06,0.14,1.06
"['49', '34']",['19'],0.06,0.42,1.06
"['49', '19']",['34'],0.06,0.5,1.05
"['34', '19']",['49'],0.06,0.29,1.02
['49'],"['19', '14']",0.06,0.23,1.03
['19'],"['49', '14']",0.06,0.16,1.06
['14'],"['49', '19']",0.06,0.12,1.03
"['49', '19']",['14'],0.06,0.56,1.03
"['49', '14']",['19'],0.06,0.42,1.06
"['19', '14']",['49'],0.06,0.29,1.03
['49'],"['34', '14']",0.08,0.28,1.04
['34'],"['49', '14']",0.08,0.16,1.07
['14'],"['49', '34']",0.08,0.14,1.06
"['49', '34']",['14'],0.08,0.57,1.06
"['49', '14']",['34'],0.08,0.51,1.07
"['34', '14']",['49'],0.08,0.29,1.04
['1'],"['18', '14']",0.14,0.36,1.16
['18'],"['1', '14']",0.14,0.25,1.17
['14'],"['1', '18']",0.14,0.25,1.11
"['1', '18']",['14'],0.14,0.6,1.11
"['1', '14']",['18'],0.14,0.63,1.17
"['18', '14']",['1'],0.14,0.44,1.16
['38'],"['18', '14']",0.07,0.35,1.14
['18'],"['38', '14']",0.07,0.12,1.09
['14'],"['18', '38']",0.07,0.12,1.17
"['18', '38']",['14'],0.07,0.63,1.17
"['38', '14']",['18'],0.07,0.59,1.09
"['18', '14']",['38'],0.07,0.22,1.14
['38'],"['19', '14']",0.05,0.27,1.24
['19'],"['38', '14']",0.05,0.13,1.15
['14'],"['19', '38']",0.05,0.1,1.15
"['19', '38']",['14'],0.05,0.62,1.15
"['38', '14']",['19'],0.05,0.45,1.15
"['19', '14']",['38'],0.05,0.24,1.24
['49'],"['18', '30']",0.07,0.24,1.1
['18'],"['49', '30']",0.07,0.13,1.11
['30'],"['49', '18']",0.07,0.18,1.13
"['49', '18']",['30'],0.07,0.44,1.13
"['49', '30']",['18'],0.07,0.59,1.11
"['18', '30']",['49'],0.07,0.31,1.1
['1'],"['49', '14']",0.06,0.16,1.06
['14'],"['1', '49']",0.06,0.11,1.06
['49'],"['1', '14']",0.06,0.22,1.0
"['1', '14']",['49'],0.06,0.28,1.0
"['1', '49']",['14'],0.06,0.58,1.06
"['49', '14']",['1'],0.06,0.4,1.06
['1'],"['28', '14']",0.05,0.14,1.15
['28'],"['1', '14']",0.05,0.24,1.13
['14'],"['1', '28']",0.05,0.1,1.1
"['1', '28']",['14'],0.05,0.6,1.1
"['1', '14']",['28'],0.05,0.25,1.13
"['28', '14']",['1'],0.05,0.43,1.15
['34'],"['19', '28']",0.05,0.11,1.2
['19'],"['34', '28']",0.05,0.13,1.12
['28'],"['34', '19']",0.05,0.23,1.16
"['34', '19']",['28'],0.05,0.26,1.16
"['34', '28']",['19'],0.05,0.44,1.12
"['19', '28']",['34'],0.05,0.58,1.2
['19'],"['34', '18']",0.12,0.3,1.12
['34'],"['18', '19']",0.12,0.25,1.09
['18'],"['34', '19']",0.12,0.22,1.12
"['34', '19']",['18'],0.12,0.6,1.12
"['18', '19']",['34'],0.12,0.53,1.09
"['34', '18']",['19'],0.12,0.44,1.12
['32'],"['18', '19']",0.07,0.23,0.99
['18'],"['32', '19']",0.07,0.12,1.09
['19'],"['32', '18']",0.07,0.16,1.02
"['32', '18']",['19'],0.07,0.4,1.02
"['32', '19']",['18'],0.07,0.59,1.09
"['18', '19']",['32'],0.07,0.29,0.99
['18'],"['28', '30']",0.06,0.1,1.14
['28'],"['18', '30']",0.06,0.25,1.12
['30'],"['18', '28']",0.06,0.14,1.17
"['18', '28']",['30'],0.06,0.45,1.17
"['18', '30']",['28'],0.06,0.25,1.12
"['28', '30']",['18'],0.06,0.61,1.14
['1'],"['49', '34']",0.05,0.14,1.0
['34'],"['1', '49']",0.05,0.11,1.01
['49'],"['1', '34']",0.05,0.18,0.97
"['1', '34']",['49'],0.05,0.27,0.97
"['1', '49']",['34'],0.05,0.49,1.01
"['49', '34']",['1'],0.05,0.38,1.0
['18'],"['34', '30']",0.12,0.21,1.11
['34'],"['18', '30']",0.12,0.24,1.09
['30'],"['18', '34']",0.12,0.3,1.11
"['18', '34']",['30'],0.12,0.43,1.11
"['18', '30']",['34'],0.12,0.52,1.09
"['34', '30']",['18'],0.12,0.6,1.11
['34'],"['28', '30']",0.05,0.11,1.2
['28'],"['34', '30']",0.05,0.23,1.21
['30'],"['34', '28']",0.05,0.14,1.17
"['34', '28']",['30'],0.05,0.45,1.17
"['34', '30']",['28'],0.05,0.27,1.21
"['28', '30']",['34'],0.05,0.58,1.2
['1'],"['19', '14']",0.09,0.23,1.05
['19'],"['1', '14']",0.09,0.22,1.02
['14'],"['1', '19']",0.09,0.16,1.03
"['1', '19']",['14'],0.09,0.56,1.03
"['1', '14']",['19'],0.09,0.4,1.02
"['19', '14']",['1'],0.09,0.4,1.05
['34'],"['19', '30']",0.09,0.19,1.11
['19'],"['34', '30']",0.09,0.23,1.16
['30'],"['34', '19']",0.09,0.23,1.16
"['34', '19']",['30'],0.09,0.45,1.16
"['34', '30']",['19'],0.09,0.46,1.16
"['19', '30']",['34'],0.09,0.53,1.11
['1'],"['49', '18']",0.07,0.18,1.14
['18'],"['1', '49']",0.07,0.13,1.19
['49'],"['1', '18']",0.07,0.24,1.07
"['1', '18']",['49'],0.07,0.3,1.07
"['1', '49']",['18'],0.07,0.64,1.19
"['49', '18']",['1'],0.07,0.43,1.14
['1'],"['14', '30']",0.09,0.23,1.06
['14'],"['1', '30']",0.09,0.16,1.05
['30'],"['1', '14']",0.09,0.22,1.03
"['1', '14']",['30'],0.09,0.4,1.03
"['1', '30']",['14'],0.09,0.57,1.05
"['14', '30']",['1'],0.09,0.4,1.06
['34'],"['18', '38']",0.05,0.11,1.07
['18'],"['34', '38']",0.05,0.1,1.09
['38'],"['34', '18']",0.05,0.29,1.05
"['34', '18']",['38'],0.05,0.2,1.05
"['34', '38']",['18'],0.05,0.58,1.09
"['18', '38']",['34'],0.05,0.51,1.07
['32'],"['1', '14']",0.07,0.24,1.09
['1'],"['32', '14']",0.07,0.18,1.11
['14'],"['32', '1']",0.07,0.12,1.11
"['32', '1']",['14'],0.07,0.6,1.11
"['32', '14']",['1'],0.07,0.42,1.11
"['1', '14']",['32'],0.07,0.31,1.09
['34'],"['14', '30']",0.11,0.23,1.07
['14'],"['34', '30']",0.11,0.2,1.05
['30'],"['34', '14']",0.11,0.29,1.07
"['34', '14']",['30'],0.11,0.41,1.07
"['34', '30']",['14'],0.11,0.57,1.05
"['14', '30']",['34'],0.11,0.51,1.07
['18'],"['19', '28']",0.05,0.1,1.11
['19'],"['18', '28']",0.05,0.14,1.09
['28'],"['18', '19']",0.05,0.24,1.04
"['18', '19']",['28'],0.05,0.23,1.04
"['18', '28']",['19'],0.05,0.43,1.09
"['19', '28']",['18'],0.05,0.6,1.11
['1'],"['19', '30']",0.07,0.19,1.12
['19'],"['1', '30']",0.07,0.18,1.19
['30'],"['1', '19']",0.07,0.18,1.18
"['1', '19']",['30'],0.07,0.45,1.18
"['1', '30']",['19'],0.07,0.47,1.19
"['19', '30']",['1'],0.07,0.42,1.12
['1'],"['18', '19']",0.1,0.26,1.14
['18'],"['1', '19']",0.1,0.18,1.17
['19'],"['1', '18']",0.1,0.25,1.1
"['1', '18']",['19'],0.1,0.44,1.1
"['1', '19']",['18'],0.1,0.63,1.17
"['18', '19']",['1'],0.1,0.43,1.14
['32'],"['34', '19']",0.06,0.2,1.02
['34'],"['32', '19']",0.06,0.12,1.1
['19'],"['32', '34']",0.06,0.15,1.05
"['32', '34']",['19'],0.06,0.42,1.05
"['32', '19']",['34'],0.06,0.53,1.1
"['34', '19']",['32'],0.06,0.29,1.02
['1'],"['34', '18']",0.12,0.31,1.15
['34'],"['1', '18']",0.12,0.24,1.09
['18'],"['1', '34']",0.12,0.22,1.17
"['1', '34']",['18'],0.12,0.63,1.17
"['1', '18']",['34'],0.12,0.52,1.09
"['34', '18']",['1'],0.12,0.43,1.15
['32'],"['34', '18']",0.09,0.3,1.09
['34'],"['32', '18']",0.09,0.18,1.1
['18'],"['32', '34']",0.09,0.16,1.13
"['32', '34']",['18'],0.09,0.61,1.13
"['32', '18']",['34'],0.09,0.53,1.1
"['34', '18']",['32'],0.09,0.31,1.09
['32'],"['1', '18']",0.07,0.24,1.09
['1'],"['32', '18']",0.07,0.19,1.15
['18'],"['32', '1']",0.07,0.13,1.16
"['32', '1']",['18'],0.07,0.62,1.16
"['32', '18']",['1'],0.07,0.43,1.15
"['1', '18']",['32'],0.07,0.31,1.09
['1'],"['18', '28']",0.05,0.14,1.16
['18'],"['1', '28']",0.05,0.1,1.11
['28'],"['1', '18']",0.05,0.24,1.08
"['1', '18']",['28'],0.05,0.24,1.08
"['1', '28']",['18'],0.05,0.6,1.11
"['18', '28']",['1'],0.05,0.44,1.16
['49'],"['14', '30']",0.06,0.23,1.06
['14'],"['49', '30']",0.06,0.12,1.02
['30'],"['49', '14']",0.06,0.17,1.09
"['49', '14']",['30'],0.06,0.42,1.09
"['49', '30']",['14'],0.06,0.56,1.02
"['14', '30']",['49'],0.06,0.3,1.06
['34'],"['19', '14']",0.12,0.24,1.11
['19'],"['34', '14']",0.12,0.3,1.1
['14'],"['34', '19']",0.12,0.22,1.08
"['34', '19']",['14'],0.12,0.59,1.08
"['34', '14']",['19'],0.12,0.44,1.1
"['19', '14']",['34'],0.12,0.54,1.11
['18'],"['3', '14']",0.05,0.1,1.09
['3'],"['18', '14']",0.05,0.34,1.09
['14'],"['18', '3']",0.05,0.1,1.12
"['18', '3']",['14'],0.05,0.61,1.12
"['18', '14']",['3'],0.05,0.17,1.09
"['3', '14']",['18'],0.05,0.58,1.09
['18'],"['37', '14']",0.06,0.11,1.1
['37'],"['18', '14']",0.06,0.36,1.16
['14'],"['18', '37']",0.06,0.11,1.18
"['18', '37']",['14'],0.06,0.64,1.18
"['18', '14']",['37'],0.06,0.19,1.16
"['37', '14']",['18'],0.06,0.59,1.1
['18'],"['21', '30']",0.05,0.1,1.19
['21'],"['18', '30']",0.05,0.27,1.2
['30'],"['18', '21']",0.05,0.13,1.16
"['18', '21']",['30'],0.05,0.45,1.16
"['18', '30']",['21'],0.05,0.23,1.2
"['21', '30']",['18'],0.05,0.64,1.19
['16'],"['34', '30']",0.07,0.2,1.05
['34'],"['16', '30']",0.07,0.15,1.12
['30'],"['16', '34']",0.07,0.19,1.09
"['16', '34']",['30'],0.07,0.42,1.09
"['16', '30']",['34'],0.07,0.54,1.12
"['34', '30']",['16'],0.07,0.38,1.05
['16'],"['18', '14']",0.12,0.34,1.09
['18'],"['16', '14']",0.12,0.23,1.1
['14'],"['16', '18']",0.12,0.23,1.08
"['16', '18']",['14'],0.12,0.59,1.08
"['16', '14']",['18'],0.12,0.59,1.1
"['18', '14']",['16'],0.12,0.4,1.09
['16'],"['18', '28']",0.05,0.14,1.15
['18'],"['16', '28']",0.05,0.1,1.13
['28'],"['16', '18']",0.05,0.23,1.11
"['16', '18']",['28'],0.05,0.25,1.11
"['16', '28']",['18'],0.05,0.61,1.13
"['18', '28']",['16'],0.05,0.42,1.15
['34'],"['18', '21']",0.06,0.12,1.05
['18'],"['34', '21']",0.06,0.11,1.08
['21'],"['34', '18']",0.06,0.3,1.1
"['34', '18']",['21'],0.06,0.21,1.1
"['34', '21']",['18'],0.06,0.58,1.08
"['18', '21']",['34'],0.06,0.5,1.05
['16'],"['18', '30']",0.08,0.23,1.05
['18'],"['16', '30']",0.08,0.16,1.14
['30'],"['16', '18']",0.08,0.22,1.05
"['16', '18']",['30'],0.08,0.4,1.05
"['16', '30']",['18'],0.08,0.61,1.14
"['18', '30']",['16'],0.08,0.38,1.05
['34'],"['21', '14']",0.06,0.12,1.09
['21'],"['34', '14']",0.06,0.29,1.09
['14'],"['34', '21']",0.06,0.1,1.04
"['34', '21']",['14'],0.06,0.57,1.04
"['34', '14']",['21'],0.06,0.21,1.09
"['21', '14']",['34'],0.06,0.52,1.09
['16'],"['34', '18']",0.1,0.29,1.06
['34'],"['16', '18']",0.1,0.22,1.04
['18'],"['16', '34']",0.1,0.19,1.09
"['16', '34']",['18'],0.1,0.59,1.09
"['16', '18']",['34'],0.1,0.5,1.04
"['34', '18']",['16'],0.1,0.38,1.06
['18'],"['21', '14']",0.07,0.13,1.2
['21'],"['18', '14']",0.07,0.36,1.17
['14'],"['18', '21']",0.07,0.13,1.12
"['18', '21']",['14'],0.07,0.61,1.12
"['18', '14']",['21'],0.07,0.23,1.17
"['21', '14']",['18'],0.07,0.65,1.2
['16'],"['18', '39']",0.05,0.15,1.19
['18'],"['16', '39']",0.05,0.1,1.15
['39'],"['16', '18']",0.05,0.25,1.19
"['16', '18']",['39'],0.05,0.26,1.19
"['16', '39']",['18'],0.05,0.62,1.15
"['18', '39']",['16'],0.05,0.43,1.19
['26'],"['34', '18']",0.09,0.31,1.16
['34'],"['26', '18']",0.09,0.18,1.15
['18'],"['26', '34']",0.09,0.16,1.15
"['26', '34']",['18'],0.09,0.62,1.15
"['26', '18']",['34'],0.09,0.55,1.15
"['34', '18']",['26'],0.09,0.32,1.16
['42'],"['34', '30']",0.05,0.23,1.19
['34'],"['42', '30']",0.05,0.11,1.13
['30'],"['42', '34']",0.05,0.14,1.17
"['42', '34']",['30'],0.05,0.45,1.17
"['42', '30']",['34'],0.05,0.55,1.13
"['34', '30']",['42'],0.05,0.27,1.19
['34'],"['26', '30']",0.06,0.13,1.08
